variant,seed,fold_a,fold_b,branch,side,mean_abs_cosine,minimum_abs_cosine,mean_principal_angle_deg,maximum_principal_angle_deg
covariance_oas,42,1,5,erd,right,0.44399927237628506,0.04668073077925887,60.92629757508121,87.32441881882714
covariance_oas,42,2,3,bp,left,0.626068312546253,0.626068312546253,51.239358218727936,51.239358218727936
covariance_oas,42,2,3,bp,right,0.8735149419341033,0.8735149419341033,29.130296218935232,29.130296218935232
covariance_oas,42,2,3,erd,left,0.6300867547610532,0.05515209125430736,44.30700347191077,86.83841376214771
covariance_oas,42,2,3,erd,right,0.7459074448722703,0.5046428014111966,38.60473553490508,59.69235640326841
covariance_oas,42,2,4,bp,left,0.7397326131303439,0.7397326131303439,42.29135670773327,42.29135670773327
covariance_oas,42,2,4,bp,right,0.7415822295245457,0.7415822295245457,42.1336277729885,42.1336277729885
covariance_oas,42,2,4,erd,left,0.6938482686515265,0.3136001199218953,40.93633857528359,71.72367501703215
covariance_oas,42,2,4,erd,right,0.48264220818134795,0.10309219822433577,58.89188323158465,84.08273896197166
covariance_oas,42,2,5,bp,left,0.5335228159033153,0.5335228159033153,57.756212216097246,57.756212216097246
covariance_oas,42,2,5,bp,right,0.49029295750923546,0.49029295750923546,60.64016136074573,60.64016136074573
covariance_oas,42,2,5,erd,left,0.673279796088631,0.16558840179166495,41.23994726842191,80.46858237856017
covariance_oas,42,2,5,erd,right,0.6916101178245068,0.44505692334114766,42.38275928916591,63.57301923814236
covariance_oas,42,3,4,bp,left,0.902845294843872,0.902845294843872,25.465373834257882,25.465373834257882
covariance_oas,42,3,4,bp,right,0.8711775102175218,0.8711775102175218,29.404236578031526,29.404236578031526
covariance_oas,42,3,4,erd,left,0.6615507683191276,0.36763637569912416,45.944494182631765,68.43007989121466
covariance_oas,42,3,4,erd,right,0.5088095227203645,0.06114628018312797,56.29020021722423,86.49438939167237
covariance_oas,42,3,5,bp,left,0.6271235067631572,0.6271235067631572,51.161782508772745,51.161782508772745
covariance_oas,42,3,5,bp,right,0.3782845352831531,0.3782845352831531,67.77253676432743,67.77253676432743
covariance_oas,42,3,5,erd,left,0.7928002880941357,0.599087934500962,35.73005295301306,53.19539634469231
covariance_oas,42,3,5,erd,right,0.6109343339855035,0.4560035276012254,50.32661325206957,62.870478432651886
covariance_oas,42,4,5,bp,left,0.6234231671255748,0.6234231671255748,51.43345452592824,51.43345452592824
covariance_oas,42,4,5,bp,right,0.22255697059505392,0.22255697059505392,77.140739287791,77.140739287791
covariance_oas,42,4,5,erd,left,0.7693549841271478,0.4978327744059401,35.933007454146285,60.1432792089695
covariance_oas,42,4,5,erd,right,0.37680151031549564,0.016556312600660452,65.10655118974456,89.05134982099796
covariance_oas,43,1,2,bp,left,0.8981864474987035,0.8981864474987035,26.07930159813683,26.07930159813683
covariance_oas,43,1,2,bp,right,0.6966748072532098,0.6966748072532098,45.839171600080434,45.839171600080434
covariance_oas,43,1,2,erd,left,0.6313157409425699,0.0986761023458538,43.40841362002029,84.33706033376276
covariance_oas,43,1,2,erd,right,0.6811703124009746,0.45931835933800386,45.90195012173939,62.65686878055802
covariance_oas,43,1,3,bp,left,0.6362573751585706,0.6362573751585706,50.48669586044793,50.48669586044793
covariance_oas,43,1,3,bp,right,0.49074912749042665,0.49074912749042665,60.61016855027409,60.61016855027409
covariance_oas,43,1,3,erd,left,0.8178971522519626,0.6451367812698343,32.004933604261886,49.824068366888646
covariance_oas,43,1,3,erd,right,0.8534331324604815,0.7764219267373182,30.243886150864025,39.065872194551005
covariance_oas,43,1,4,bp,left,0.7785217429207013,0.7785217429207013,38.874573863962226,38.874573863962226
covariance_oas,43,1,4,bp,right,0.6325752894251343,0.6325752894251343,50.75962067859129,50.75962067859129
covariance_oas,43,1,4,erd,left,0.6722176026028852,0.17576208303117233,41.68945662088307,79.8769903283916
covariance_oas,43,1,4,erd,right,0.4869066181885732,0.0242481528233192,58.13808129227104,88.61054699942358
covariance_oas,43,1,5,bp,left,0.6653318683632667,0.6653318683632667,48.29220953392652,48.29220953392652
covariance_oas,43,1,5,bp,right,0.5353421615920994,0.5353421615920994,57.63288105589688,57.63288105589688
covariance_oas,43,1,5,erd,left,0.7517824530166642,0.5510500657014608,37.73977519702729,56.560918274731094
covariance_oas,43,1,5,erd,right,0.6896529169354942,0.35262678266542935,43.65627416342458,69.35193470446555
covariance_oas,43,2,3,bp,left,0.6196492879003928,0.6196492879003928,51.70947186059817,51.70947186059817
covariance_oas,43,2,3,bp,right,0.8963123747584839,0.8963123747584839,26.322499076768036,26.322499076768036
covariance_oas,43,2,3,erd,left,0.8132796069695035,0.5795024199128375,32.54539749641366,54.58444688665401
covariance_oas,43,2,3,erd,right,0.6411031061693122,0.42377539956682286,47.252494486235754,64.9268252126711
covariance_oas,43,2,4,bp,left,0.7711415279323132,0.7711415279323132,39.54349198495098,39.54349198495098
covariance_oas,43,2,4,bp,right,0.5978611890944749,0.5978611890944749,53.28313031620752,53.28313031620752
covariance_oas,43,2,4,erd,left,0.8695466672446606,0.6870962455095808,25.558762266551668,46.599311200065735
covariance_oas,43,2,4,erd,right,0.6551772053329441,0.2966531734389623,44.93883850635731,72.7433046037295
covariance_oas,43,2,5,bp,left,0.7670564956044467,0.7670564956044467,39.90970444370709,39.90970444370709
covariance_oas,43,2,5,bp,right,0.8620511877228539,0.8620511877228539,30.452323848359256,30.452323848359256
covariance_oas,43,2,5,erd,left,0.8756478143677312,0.7199224520896991,25.067395313832574,43.95192168983285
covariance_oas,43,2,5,erd,right,0.5268611812197812,0.099089549058877,54.95715848406115,84.31325491351019
covariance_oas,43,3,4,bp,left,0.6896151921283143,0.6896151921283143,46.400344293993555,46.400344293993555
covariance_oas,43,3,4,bp,right,0.4917428382828603,0.4917428382828603,60.54480221819705,60.54480221819705
covariance_oas,43,3,4,erd,left,0.7291107197773105,0.32689435204639306,37.505713376556535,70.91961669567335
covariance_oas,43,3,4,erd,right,0.5058519900258918,0.06967519446610355,56.612858463150566,86.0046683181196
covariance_oas,43,3,5,bp,left,0.33731888260248305,0.33731888260248305,70.28639015659637,70.28639015659637
covariance_oas,43,3,5,bp,right,0.8074605471026425,0.8074605471026425,36.15144313633481,36.15144313633481
covariance_oas,43,3,5,erd,left,0.9290501954781999,0.8774199690946244,20.954134032645953,28.667315069921344
covariance_oas,43,3,5,erd,right,0.6353046772716135,0.3176467859414072,48.55470371392031,71.4793279835627
covariance_oas,43,4,5,bp,left,0.6946176349882554,0.6946176349882554,46.00324451217063,46.00324451217063
covariance_oas,43,4,5,bp,right,0.6591858930551477,0.6591858930551477,48.76218611164853,48.76218611164853
covariance_oas,43,4,5,erd,left,0.7164181752315363,0.3168606005328978,37.961094975798105,71.52682684897425
covariance_oas,43,4,5,erd,right,0.471372258718512,0.06121371789206462,57.87036135680989,86.49051824393942
covariance_oas,44,1,2,bp,left,0.8474079208184911,0.8474079208184911,32.06915009247645,32.06915009247645
covariance_oas,44,1,2,bp,right,0.44208168967995554,0.44208168967995554,63.763223261132204,63.763223261132204
covariance_oas,44,1,2,erd,left,0.6441476720614636,0.011539327553054124,40.21453578660414,89.3388305591155
covariance_oas,44,1,2,erd,right,0.6484832699712129,0.3191651981387705,46.27210181551192,71.38755287385509
covariance_oas,44,1,3,bp,left,0.9523440473097047,0.9523440473097047,17.759723685229755,17.759723685229755
covariance_oas,44,1,3,bp,right,0.12220482664994985,0.12220482664994985,82.98063347156035,82.98063347156035
covariance_oas,44,1,3,erd,left,0.9004437958478436,0.7484075123224413,22.121101689270716,41.54738064075859
covariance_oas,44,1,3,erd,right,0.5937462563636103,0.055963808038870216,48.435664610872756,86.79183387063527
covariance_oas,44,1,4,bp,left,0.9313224436733998,0.9313224436733998,21.358092925002435,21.358092925002435
covariance_oas,44,1,4,bp,right,0.3974005546260078,0.3974005546260078,66.5842251484737,66.5842251484737
covariance_oas,44,1,4,erd,left,0.6673894614484407,0.06207302824479218,38.02306361436506,86.44118957455521
covariance_oas,44,1,4,erd,right,0.7324606272788783,0.40800170452566764,39.22442166588734,65.92063332734182
covariance_oas,44,1,5,bp,left,0.536637935153315,0.536637935153315,57.54493953088146,57.54493953088146
covariance_oas,44,1,5,bp,right,0.6717619382529669,0.6717619382529669,47.79680188386651,47.79680188386651
covariance_oas,44,1,5,erd,left,0.7007126117554124,0.2541949336346411,39.52349218100415,75.27411356581219
covariance_oas,44,1,5,erd,right,0.4608262220246848,0.0436385560695357,60.97441929996103,87.49890066736945
covariance_oas,44,2,3,bp,left,0.821731112222568,0.821731112222568,34.741537944110405,34.741537944110405
covariance_oas,44,2,3,bp,right,0.20794309783548276,0.20794309783548276,77.99816030249185,77.99816030249185
covariance_oas,44,2,3,erd,left,0.7727436606201682,0.40689872208519035,32.716592551651544,65.98983432082088
covariance_oas,44,2,3,erd,right,0.771811542967889,0.5458114972591149,37.18625276572725,56.91986402698258
covariance_oas,44,2,4,bp,left,0.7519399555192317,0.7519399555192317,41.241296589864945,41.241296589864945
covariance_oas,44,2,4,bp,right,0.3314041812356943,0.3314041812356943,70.64597425118494,70.64597425118494
covariance_oas,44,2,4,erd,left,0.7996808779762805,0.5717445983033606,33.9743193407444,55.12802828513165
covariance_oas,44,2,4,erd,right,0.7647890423133763,0.5780413664026159,37.87461986629083,54.68709962432121
covariance_oas,44,2,5,bp,left,0.5108440201454967,0.5108440201454967,59.27993413285605,59.27993413285605
covariance_oas,44,2,5,bp,right,0.4284648012105181,0.4284648012105181,64.62982803915455,64.62982803915455
covariance_oas,44,2,5,erd,left,0.8270501342276617,0.6619677670331621,30.970219011427,48.549880887704816
covariance_oas,44,2,5,erd,right,0.5433373642649014,0.19617941749748855,54.830565423802206,78.68636988477812
covariance_oas,44,3,4,bp,left,0.9131125662683994,0.9131125662683994,24.060907418314073,24.060907418314073
covariance_oas,44,3,4,bp,right,0.02110138182993677,0.02110138182993677,88.79089013820925,88.79089013820925
covariance_oas,44,3,4,erd,left,0.6894033837738621,0.11059785389563008,35.7601281337679,83.65021963676763
covariance_oas,44,3,4,erd,right,0.5380912364271148,0.050955101867355794,52.9857669417867,87.07922285874999
covariance_oas,44,3,5,bp,left,0.4754611938233126,0.4754611938233126,61.61061744211364,61.61061744211364
covariance_oas,44,3,5,bp,right,0.2858219805119545,0.2858219805119545,73.39201143075488,73.39201143075488
covariance_oas,44,3,5,erd,left,0.6480348135192887,0.019865579338138893,39.927308136992075,88.86171126868928
covariance_oas,44,3,5,erd,right,0.5613341004254209,0.17349401768147593,52.45007239649711,80.0089688516859
covariance_oas,44,4,5,bp,left,0.45824929126265407,0.45824929126265407,62.72580495628336,62.72580495628336
covariance_oas,44,4,5,bp,right,0.7535223140610784,0.7535223140610784,41.103580185807175,41.103580185807175
covariance_oas,44,4,5,erd,left,0.9276533829363482,0.8454326435626346,20.221452748932553,32.28168027635901
covariance_oas,44,4,5,erd,right,0.5463408390419575,0.3415341709608592,55.8157756497824,70.02962835507176
covariance_ridge_1e3,42,1,2,bp,left,0.6905880809863463,0.6905880809863463,46.32332138243082,46.32332138243082
covariance_ridge_1e3,42,1,2,bp,right,0.5482899009396642,0.5482899009396642,56.75022804795931,56.75022804795931
covariance_ridge_1e3,42,1,2,erd,left,0.8014392036109745,0.5474224436202334,33.434647164514,56.80963909246862
covariance_ridge_1e3,42,1,2,erd,right,0.651867597633204,0.32348106470712995,47.16466794470774,71.12642387432975
covariance_ridge_1e3,42,1,3,bp,left,0.6868856464808484,0.6868856464808484,46.615916402560764,46.615916402560764
covariance_ridge_1e3,42,1,3,bp,right,0.6987648442225249,0.6987648442225249,45.67200891024908,45.67200891024908
covariance_ridge_1e3,42,1,3,erd,left,0.8392886954541091,0.5890496971499048,28.160807114136816,53.91039920777553
covariance_ridge_1e3,42,1,3,erd,right,0.7309001080212753,0.36458617034652474,38.63886112992187,68.61788285606889
covariance_ridge_1e3,42,1,4,bp,left,0.8150003102151541,0.8150003102151541,35.41260743768017,35.41260743768017
covariance_ridge_1e3,42,1,4,bp,right,0.7592114397694568,0.7592114397694568,40.60527060642502,40.60527060642502
covariance_ridge_1e3,42,1,4,erd,left,0.609635391251821,0.19534529152555,46.77280867389228,78.73510473701117
covariance_ridge_1e3,42,1,4,erd,right,0.5538306043693374,0.14097521186601167,52.8935109324579,81.89571852634198
covariance_ridge_1e3,42,1,5,bp,left,0.6279932485270149,0.6279932485270149,51.09777725387118,51.09777725387118
covariance_ridge_1e3,42,1,5,bp,right,0.22453633451373592,0.22453633451373592,77.0243855288421,77.0243855288421
covariance_ridge_1e3,42,1,5,erd,left,0.8027551302748188,0.6520204638619137,33.166315703298565,49.30589002980327
covariance_ridge_1e3,42,1,5,erd,right,0.4422877715526205,0.007570598168192886,60.89123201507345,89.5662325330175
covariance_ridge_1e3,42,2,3,bp,left,0.680258349162218,0.680258349162218,47.136165341911166,47.136165341911166
covariance_ridge_1e3,42,2,3,bp,right,0.844241509586046,0.844241509586046,32.40923925112095,32.40923925112095
covariance_ridge_1e3,42,2,3,erd,left,0.6341896039884475,0.06219080335621575,43.90342175186126,86.43442849496482
covariance_ridge_1e3,42,2,3,erd,right,0.7495034362404361,0.5211927730439366,38.1329903936196,58.587705587808145
covariance_ridge_1e3,42,2,4,bp,left,0.7915198505029654,0.7915198505029654,37.672228423158636,37.672228423158636
covariance_ridge_1e3,42,2,4,bp,right,0.624813192407554,0.624813192407554,51.33152241359815,51.33152241359815
covariance_ridge_1e3,42,2,4,erd,left,0.6961707681986106,0.31186227483832346,40.66981749670374,71.8285042851926
covariance_ridge_1e3,42,2,4,erd,right,0.48689202245284635,0.08221689165119773,58.336052595745905,85.28399582860666
covariance_ridge_1e3,42,2,5,bp,left,0.6579592253066768,0.6579592253066768,48.85558318952869,48.85558318952869
covariance_ridge_1e3,42,2,5,bp,right,0.5060791524076833,0.5060791524076833,59.59698486238905,59.59698486238905
covariance_ridge_1e3,42,2,5,erd,left,0.672871544944552,0.16302644653700785,41.223550551509454,80.61739412024293
covariance_ridge_1e3,42,2,5,erd,right,0.6706390775156811,0.3535256935369169,43.78876431563834,69.29688542945235
covariance_ridge_1e3,42,3,4,bp,left,0.8919795143232824,0.8919795143232824,26.87694453339047,26.87694453339047
covariance_ridge_1e3,42,3,4,bp,right,0.8291183488644693,0.8291183488644693,33.99172264653958,33.99172264653958
covariance_ridge_1e3,42,3,4,erd,left,0.6652822377030297,0.3748971494554575,45.62294950683997,67.9820438104114
covariance_ridge_1e3,42,3,4,erd,right,0.5131028677898369,0.05491903510777986,55.734712772344636,86.8517871645613
covariance_ridge_1e3,42,3,5,bp,left,0.5631646906839305,0.5631646906839305,55.72505902207551,55.72505902207551
covariance_ridge_1e3,42,3,5,bp,right,0.28819074543151363,0.28819074543151363,73.25033044772162,73.25033044772162
covariance_ridge_1e3,42,3,5,erd,left,0.7977319213670692,0.610198009177393,35.3179341504161,52.39617830539208
covariance_ridge_1e3,42,3,5,erd,right,0.6196853367026732,0.41721374469832667,49.4733799627771,65.34119590308029
covariance_ridge_1e3,42,4,5,bp,left,0.6059926739442305,0.6059926739442305,52.699692177993185,52.699692177993185
covariance_ridge_1e3,42,4,5,bp,right,0.02443753225443263,0.02443753225443263,88.59969314094431,88.59969314094431
covariance_ridge_1e3,42,4,5,erd,left,0.7714235364982702,0.5009304495110821,35.723308368789844,59.93842283992823
covariance_ridge_1e3,42,4,5,erd,right,0.4319822166243879,0.08144006337127885,61.60552447767344,85.32865457798214
covariance_ridge_1e3,43,1,2,bp,left,0.8991425594108678,0.8991425594108678,25.954411612794352,25.954411612794352
covariance_ridge_1e3,43,1,2,bp,right,0.6783227526333185,0.6783227526333185,47.287284357699505,47.287284357699505
covariance_ridge_1e3,43,1,2,erd,left,0.6295033719253125,0.09531320763600927,43.495734005243094,84.53065290974482
covariance_ridge_1e3,43,1,2,erd,right,0.6702855318243613,0.39850950679280567,46.19296956719949,66.51496643482527
covariance_ridge_1e3,43,1,3,bp,left,0.5564534390968429,0.5564534390968429,56.18911748497904,56.18911748497904
covariance_ridge_1e3,43,1,3,bp,right,0.43975557608076493,0.43975557608076493,63.91171302763963,63.91171302763963
covariance_ridge_1e3,43,1,3,erd,left,0.8168294808063931,0.6460793313726637,32.08384224032799,49.753351657866816
covariance_ridge_1e3,43,1,3,erd,right,0.850128552988474,0.7682994085084511,30.268670455857617,39.79857813100043
covariance_ridge_1e3,43,1,4,bp,left,0.7753618766936876,0.7753618766936876,39.16214691029786,39.16214691029786
covariance_ridge_1e3,43,1,4,bp,right,0.6058078060610079,0.6058078060610079,52.71300658218408,52.71300658218408
covariance_ridge_1e3,43,1,4,erd,left,0.6716667122793935,0.17316402207014348,41.694254310729264,80.02816678799798
covariance_ridge_1e3,43,1,4,erd,right,0.5147976695581057,0.07673777370830842,56.31617707252079,85.59892278168991
covariance_ridge_1e3,43,1,5,bp,left,0.7098565336157425,0.7098565336157425,44.77675629127944,44.77675629127944
covariance_ridge_1e3,43,1,5,bp,right,0.517257812656883,0.517257812656883,58.85150991100012,58.85150991100012
covariance_ridge_1e3,43,1,5,erd,left,0.7505288093606041,0.5464592419213886,37.78281756212906,56.875560370350456
covariance_ridge_1e3,43,1,5,erd,right,0.7196658344836172,0.4393366687524519,41.71847903301059,63.93843434505624
covariance_ridge_1e3,43,2,3,bp,left,0.5567297427084689,0.5567297427084689,56.17006200483268,56.17006200483268
covariance_ridge_1e3,43,2,3,bp,right,0.8805914160257485,0.8805914160257485,28.286211929598476,28.286211929598476
covariance_ridge_1e3,43,2,3,erd,left,0.815224627709436,0.5799806200118318,32.24397496063212,54.55082043432031
covariance_ridge_1e3,43,2,3,erd,right,0.6147545123899469,0.3678221781991305,48.81072653996092,68.41863207683991
covariance_ridge_1e3,43,2,4,bp,left,0.7501751759516927,0.7501751759516927,41.39444555012493,41.39444555012493
covariance_ridge_1e3,43,2,4,bp,right,0.5375780036281594,0.5375780036281594,57.481085233270086,57.481085233270086
covariance_ridge_1e3,43,2,4,erd,left,0.8718151539367223,0.6915666452073685,25.30947633971157,46.24574929386735
covariance_ridge_1e3,43,2,4,erd,right,0.6479937108998675,0.284408713184243,45.23404869749924,73.47649221935318
covariance_ridge_1e3,43,2,5,bp,left,0.7720407144026021,0.7720407144026021,39.46250143401647,39.46250143401647
covariance_ridge_1e3,43,2,5,bp,right,0.8181027686770094,0.8181027686770094,35.104677885763095,35.104677885763095
covariance_ridge_1e3,43,2,5,erd,left,0.8773195588642525,0.7197057228912802,24.790794816006066,43.96981028211809
covariance_ridge_1e3,43,2,5,erd,right,0.530937058150634,0.0887281851493821,54.166298575322266,84.9095552581732
covariance_ridge_1e3,43,3,4,bp,left,0.6838073835531407,0.6838073835531407,46.858113341670816,46.858113341670816
covariance_ridge_1e3,43,3,4,bp,right,0.4964164596643808,0.4964164596643808,60.23680326635193,60.23680326635193
covariance_ridge_1e3,43,3,4,erd,left,0.732435144993952,0.3333467725605401,37.21661814623936,70.52796264345292
covariance_ridge_1e3,43,3,4,erd,right,0.5156522678720298,0.08776567733134957,55.78042859389788,84.96491889014705
covariance_ridge_1e3,43,3,5,bp,left,0.37289709546943783,0.37289709546943783,68.1056000036245,68.1056000036245
covariance_ridge_1e3,43,3,5,bp,right,0.8027812217578125,0.8027812217578125,36.60348372532497,36.60348372532497
covariance_ridge_1e3,43,3,5,erd,left,0.9308280618039616,0.8810322938976274,20.686900173128183,28.232859782042958
covariance_ridge_1e3,43,3,5,erd,right,0.6533962274231025,0.3794489466731914,47.354552162994075,67.7004466722814
covariance_ridge_1e3,43,4,5,bp,left,0.7454036436259106,0.7454036436259106,41.80621941951531,41.80621941951531
covariance_ridge_1e3,43,4,5,bp,right,0.6635564397039946,0.6635564397039946,48.42832553577104,48.42832553577104
covariance_ridge_1e3,43,4,5,erd,left,0.7204007639616058,0.32063011571884364,37.553138090956004,71.2989641150656
covariance_ridge_1e3,43,4,5,erd,right,0.46990687023718225,0.04891182096657964,57.51821724078846,87.19644047480203
covariance_ridge_1e3,44,1,2,bp,left,0.853407752005971,0.853407752005971,31.4157272484475,31.4157272484475
covariance_ridge_1e3,44,1,2,bp,right,0.44871414634729395,0.44871414634729395,63.33878519831674,63.33878519831674
covariance_ridge_1e3,44,1,2,erd,left,0.6414101919164674,0.0006444502967283684,40.24545152195563,89.96307571533563
covariance_ridge_1e3,44,1,2,erd,right,0.6576719790197623,0.33187272590196343,45.33882718440827,70.61751819265494
covariance_ridge_1e3,44,1,3,bp,left,0.9282871018961896,0.9282871018961896,21.830639425063712,21.830639425063712
covariance_ridge_1e3,44,1,3,bp,right,0.08611884318956319,0.08611884318956319,85.05963420052711,85.05963420052711
covariance_ridge_1e3,44,1,3,erd,left,0.9017092259555196,0.7507687522966774,21.917236637321043,41.342986468057916
covariance_ridge_1e3,44,1,3,erd,right,0.6127673420661045,0.10716562398508422,47.190170080386046,83.84804817413965
covariance_ridge_1e3,44,1,4,bp,left,0.9120027197090566,0.9120027197090566,24.2164035187969,24.2164035187969
covariance_ridge_1e3,44,1,4,bp,right,0.14626035687755803,0.14626035687755803,81.5897295231729,81.5897295231729
covariance_ridge_1e3,44,1,4,erd,left,0.6675955986499416,0.06165754527588898,37.942469682407086,86.46504068189795
covariance_ridge_1e3,44,1,4,erd,right,0.7382935833101011,0.4143810511568299,38.528713605379004,65.5196556250334
covariance_ridge_1e3,44,1,5,bp,left,0.5435296316257583,0.5435296316257583,57.07575903357777,57.07575903357777
covariance_ridge_1e3,44,1,5,bp,right,0.6201588401039093,0.6201588401039093,51.67226525267506,51.67226525267506
covariance_ridge_1e3,44,1,5,erd,left,0.7016724287107011,0.24889108251664616,39.24403224704836,75.5880981288096
covariance_ridge_1e3,44,1,5,erd,right,0.4761089361696899,0.0188409530495246,59.355270025884046,88.92042903054374
covariance_ridge_1e3,44,2,3,bp,left,0.7641655450298996,0.7641655450298996,40.167187768154655,40.167187768154655
covariance_ridge_1e3,44,2,3,bp,right,0.12541463271877798,0.12541463271877798,82.79529907965633,82.79529907965633
covariance_ridge_1e3,44,2,3,erd,left,0.7760518027385571,0.4158969583645409,32.460800029898856,65.42418506903813
covariance_ridge_1e3,44,2,3,erd,right,0.7752013789403547,0.5252493658308215,36.442169547780374,58.31496804498303
covariance_ridge_1e3,44,2,4,bp,left,0.7135571568871871,0.7135571568871871,44.47492261209708,44.47492261209708
covariance_ridge_1e3,44,2,4,bp,right,0.1783808422638056,0.1783808422638056,79.724537366058,79.724537366058
covariance_ridge_1e3,44,2,4,erd,left,0.8014377398554404,0.5732234470347596,33.76266869923212,55.02468619650238
covariance_ridge_1e3,44,2,4,erd,right,0.7643678390655126,0.5660047654405929,37.562777463007976,55.52790685872012
covariance_ridge_1e3,44,2,5,bp,left,0.6000294297985733,0.6000294297985733,53.12799457101506,53.12799457101506
covariance_ridge_1e3,44,2,5,bp,right,0.36610011942467935,0.36610011942467935,68.52469837833212,68.52469837833212
covariance_ridge_1e3,44,2,5,erd,left,0.8309276526245122,0.6658698707737283,30.55836758656722,48.25090584449135
covariance_ridge_1e3,44,2,5,erd,right,0.5778968210845941,0.24758558277532217,52.11490326524956,75.66531471827825
covariance_ridge_1e3,44,3,4,bp,left,0.9113140964710351,0.9113140964710351,24.312413713724485,24.312413713724485
covariance_ridge_1e3,44,3,4,bp,right,0.03400695188602045,0.03400695188602045,88.05116943142248,88.05116943142248
covariance_ridge_1e3,44,3,4,erd,left,0.6900852003667316,0.11189434138624915,35.665225154932195,83.57547240551901
covariance_ridge_1e3,44,3,4,erd,right,0.5303499900840141,0.010158169438704739,53.159844925959625,89.41796975349519
covariance_ridge_1e3,44,3,5,bp,left,0.4530243577064153,0.4530243577064153,63.06211019431253,63.06211019431253
covariance_ridge_1e3,44,3,5,bp,right,0.3071739585936098,0.3071739585936098,72.1109976237994,72.1109976237994
covariance_ridge_1e3,44,3,5,erd,left,0.6524726016396637,0.02843830564137546,39.46747491143237,88.37038540489462
covariance_ridge_1e3,44,3,5,erd,right,0.5691823903351505,0.18384021116940633,51.73032911845359,79.40647830367216
covariance_ridge_1e3,44,4,5,bp,left,0.34624999044301447,0.34624999044301447,69.74188148556397,69.74188148556397
covariance_ridge_1e3,44,4,5,bp,right,0.656444936117051,0.656444936117051,48.97069632155802,48.97069632155802
covariance_ridge_1e3,44,4,5,erd,left,0.9280452191726933,0.8441641358975376,20.0858988004211,32.41750975182058
covariance_ridge_1e3,44,4,5,erd,right,0.5779504194047237,0.3411114502074958,53.3432990758191,70.05539591177757
f2_components_1,42,1,2,bp,left,0.7003604083662519,0.7003604083662519,45.54407322916083,45.54407322916083
f2_components_1,42,1,2,bp,right,0.5186997877590347,0.5186997877590347,58.75492382234655,58.75492382234655
f2_components_1,42,1,2,erd,left,0.8880688409100591,0.8880688409100591,27.3684274734866,27.3684274734866
f2_components_1,42,1,2,erd,right,0.7139412457979744,0.7139412457979744,44.44350252119308,44.44350252119308
f2_components_1,42,1,3,bp,left,0.687092796741741,0.687092796741741,46.599583163365025,46.599583163365025
f2_components_1,42,1,3,bp,right,0.6901531627556541,0.6901531627556541,46.35776575047101,46.35776575047101
f2_components_1,42,1,3,erd,left,0.881018032493794,0.881018032493794,28.234587051322148,28.234587051322148
f2_components_1,42,1,3,erd,right,0.7310005376927359,0.7310005376927359,43.02966163755104,43.02966163755104
f2_components_1,42,1,4,bp,left,0.8230888158156825,0.8230888158156825,34.60479780708338,34.60479780708338
f2_components_1,42,1,4,bp,right,0.7578965972974616,0.7578965972974616,40.720884195200895,40.720884195200895
f2_components_1,42,1,4,erd,left,0.8918297505838637,0.8918297505838637,26.895919288140046,26.895919288140046
f2_components_1,42,1,4,erd,right,0.8270677945802737,0.8270677945802737,34.20130267203602,34.20130267203602
f2_components_1,42,1,5,bp,left,0.6008542278060809,0.6008542278060809,53.06889826535644,53.06889826535644
f2_components_1,42,1,5,bp,right,0.19123229745537754,0.19123229745537754,78.97529159715326,78.97529159715326
f2_components_1,42,1,5,erd,left,0.9651336840958739,0.9651336840958739,15.174369639467802,15.174369639467802
f2_components_1,42,1,5,erd,right,0.02553863107279301,0.02553863107279301,88.53658511709548,88.53658511709548
f2_components_1,42,2,3,bp,left,0.6878999665304374,0.6878999665304374,46.53589794194804,46.53589794194804
f2_components_1,42,2,3,bp,right,0.8334651035883387,0.8334651035883387,33.54364906082823,33.54364906082823
f2_components_1,42,2,3,erd,left,0.7837550404495296,0.7837550404495296,38.39431910745417,38.39431910745417
f2_components_1,42,2,3,erd,right,0.7770605693433471,0.7770605693433471,39.00777377939582,39.00777377939582
f2_components_1,42,2,4,bp,left,0.8004963399746877,0.8004963399746877,36.82247449639456,36.82247449639456
f2_components_1,42,2,4,bp,right,0.5850192652414691,0.5850192652414691,54.19564897584115,54.19564897584115
f2_components_1,42,2,4,erd,left,0.9366151255466715,0.9366151255466715,20.50933388994616,20.50933388994616
f2_components_1,42,2,4,erd,right,0.6893191774688812,0.6893191774688812,46.423759998669496,46.423759998669496
f2_components_1,42,2,5,bp,left,0.6828082406836157,0.6828082406836157,46.93651945103388,46.93651945103388
f2_components_1,42,2,5,bp,right,0.5112214818767544,0.5112214818767544,59.2547736632468,59.2547736632468
f2_components_1,42,2,5,erd,left,0.8860750056332357,0.8860750056332357,27.615896467481292,27.615896467481292
f2_components_1,42,2,5,erd,right,0.5740390067805261,0.5740390067805261,54.96763900333886,54.96763900333886
f2_components_1,42,3,4,bp,left,0.8863466971989831,0.8863466971989831,27.5822953810222,27.5822953810222
f2_components_1,42,3,4,bp,right,0.8149465060708706,0.8149465060708706,35.41792712558991,35.41792712558991
f2_components_1,42,3,4,erd,left,0.8116413888692946,0.8116413888692946,35.74338905798196,35.74338905798196
f2_components_1,42,3,4,erd,right,0.7224290833633314,0.7224290833633314,43.74460406514645,43.74460406514645
