session,held_month,condition,is_synthetic_fault,matched_simple_reference,matched_mindful_reference,pattern_distance,robust_rate_distance,absolute_log_rate_ratio,unexpected_silent_channels,global_mindful_kld,multi_reference_mindful_kld,simple_evidence_count,combined_evidence_count,simple_decision,global_mindful_decision,multi_mindful_decision,combined_decision,pattern_distance_threshold,pattern_distance_to_threshold,robust_rate_distance_threshold,robust_rate_distance_to_threshold,absolute_log_rate_ratio_threshold,absolute_log_rate_ratio_to_threshold,unexpected_silent_channels_threshold,unexpected_silent_channels_to_threshold,global_mindful_kld_threshold,global_mindful_kld_to_threshold,multi_reference_mindful_kld_threshold,multi_reference_mindful_kld_to_threshold
indy_20160915_01,2016-09,channel_dropout_25pct,True,2016-12,2016-12,0.5980920486201783,0.8744938888636737,0.3588327361967088,9,8.647309573476686,2.071759985396304,1,1,warning,pass,pass,warning,0.9956881814058915,0.6006820807852559,2.573326277177811,0.33983016324798837,1.6907938568998864,0.21222737161739974,5.0,1.8,31.407548419363316,0.2753258375348222,8.425627222561538,0.24588792391012673
indy_20160915_01,2016-09,channel_permutation,True,2016-12,2016-12,0.9240361903032461,1.0558497134069258,0.5801014698606692,2,2.2118143888158404,1.0561659510517938,0,0,pass,pass,pass,pass,0.9956881814058915,0.9280377206029761,2.573326277177811,0.4103054178442095,1.6907938568998864,0.34309414331815713,5.0,0.4,31.407548419363316,0.07042301930997637,8.425627222561538,0.12535161159559358
indy_20160915_01,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-10,2016-12,0.7454530237266018,1.6522100329679463,0.8441357079296178,8,36.51911266731163,8.240847184169068,1,1,warning,warning,pass,warning,0.9956881814058915,0.7486812012512163,2.573326277177811,0.6420522914723193,1.6907938568998864,0.4992540660618215,5.0,1.6,31.407548419363316,1.1627495460548887,8.425627222561538,0.9780692839225453
indy_20160916_01,2016-09,normal,False,2016-10,2016-10,0.2847084189839074,0.6223220836653786,0.40030531923410545,0,2.6234288936169037,0.6154127633592703,0,0,pass,pass,pass,pass,0.9956881814058915,0.2859413461972652,2.573326277177811,0.24183566972622084,1.6907938568998864,0.23675583963149444,5.0,0.0,31.407548419363316,0.08352861097555493,8.425627222561538,0.07304058761481429
indy_20160916_01,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.2699380964855961,0.7112842129278414,0.3206830281299684,0,9.766621747405546,0.9132155884195635,0,0,pass,pass,pass,pass,0.9956881814058915,0.27110706095200304,2.573326277177811,0.27640654014069016,1.6907938568998864,0.18966417864679785,5.0,0.0,31.407548419363316,0.31096415476300754,8.425627222561538,0.10838547259416137
indy_20160916_01,2016-09,spike_thinning_75pct,True,2016-10,2016-12,0.26287788339251217,1.9057053237808383,1.0105621343664202,0,39.573155260906574,8.376267126508507,0,0,pass,warning,pass,pass,0.9956881814058915,0.26401627367047176,2.573326277177811,0.740561094285658,1.6907938568998864,0.5976850047345875,5.0,0.0,31.407548419363316,1.2599886731849792,8.425627222561538,0.9941416710294448
indy_20160916_01,2016-09,channel_dropout_25pct,True,2016-04,2016-12,0.7758086089091765,1.2960159879203572,0.4798106492125002,9,6.771034627602559,3.1998966698979365,1,1,warning,pass,pass,warning,0.9956881814058915,0.7791682410187398,2.573326277177811,0.5036345369082809,1.6907938568998864,0.28377832534372066,5.0,1.8,31.407548419363316,0.2155862195034648,8.425627222561538,0.379781419872159
indy_20160916_01,2016-09,channel_permutation,True,2016-06,2016-12,1.0101918508350067,0.8491698847722945,0.008124486985986046,1,1.9069505517648062,0.8138992251544576,1,1,warning,pass,pass,warning,0.9956881814058915,1.0145664774373804,2.573326277177811,0.32998920203138266,1.6907938568998864,0.004805131597108178,5.0,0.2,31.407548419363316,0.06071631336208136,8.425627222561538,0.09659805776536812
indy_20160916_01,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-12,2016-12,0.6565121947375382,1.5751758418747779,0.6890586268146562,8,37.992333610597704,7.691102892235163,1,1,warning,warning,pass,warning,0.9956881814058915,0.6593552148128908,2.573326277177811,0.6121166429009098,1.6907938568998864,0.4075355632519643,5.0,1.6,31.407548419363316,1.2096561343570118,8.425627222561538,0.9128225933899
indy_20160921_01,2016-09,normal,False,2016-10,2016-10,0.18027590869883048,0.6886797174845178,0.4709681015724344,0,2.256692303328834,0.5242143826253991,0,0,pass,pass,pass,pass,0.9956881814058915,0.18105659187827713,2.573326277177811,0.2676223857006577,1.6907938568998864,0.27854850527785,5.0,0.0,31.407548419363316,0.07185190875762665,8.425627222561538,0.06221665981396561
indy_20160921_01,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.17606484653743337,0.5566736287901823,0.23825114129943306,0,8.074933937534082,0.6017211895950619,0,0,pass,pass,pass,pass,0.9956881814058915,0.17682729375057296,2.573326277177811,0.21632454217997224,1.6907938568998864,0.14091081554807197,5.0,0.0,31.407548419363316,0.25710169509937747,8.425627222561538,0.07141559597887458
indy_20160921_01,2016-09,spike_thinning_75pct,True,2016-10,2016-12,0.15779517221511652,1.6117561534652016,0.899508252616485,0,30.907351692424992,6.297717288654082,0,0,pass,pass,pass,pass,0.9956881814058915,0.15847850277012723,2.573326277177811,0.6263318288704642,1.6907938568998864,0.5320035017549427,5.0,0.0,31.407548419363316,0.9840739964718181,8.425627222561538,0.7474478899078882
indy_20160921_01,2016-09,channel_dropout_25pct,True,2016-10,2016-12,0.6070435190708112,0.8610279348117255,0.3907090845185476,7,4.840737292178379,0.4896295552793182,1,1,warning,pass,pass,warning,0.9956881814058915,0.6096723154970847,2.573326277177811,0.3345972652002847,1.6907938568998864,0.23108026027189538,5.0,1.4,31.407548419363316,0.15412655669724218,8.425627222561538,0.0581119413838086
indy_20160921_01,2016-09,channel_permutation,True,2016-04,2016-12,0.8949651763457386,0.7239124158190504,0.18281580366388223,0,1.7424301097734836,1.537491207253288,0,0,pass,pass,pass,pass,0.9956881814058915,0.8988408148845012,2.573326277177811,0.2813138863265218,1.6907938568998864,0.10812424170920497,5.0,0.0,31.407548419363316,0.05547806809076649,8.425627222561538,0.1824779528740964
indy_20160921_01,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-04,2016-12,1.1357832478214638,2.6063037725185625,1.477413087967708,8,33.815336589088346,9.845566642853607,2,3,abstain,warning,warning,abstain,0.9956881814058915,1.1407017468237504,2.573326277177811,1.0128151240024323,1.6907938568998864,0.8737984716105975,5.0,1.6,31.407548419363316,1.0766627225269383,8.425627222561538,1.1685262571894774
indy_20160927_04,2016-09,normal,False,2016-10,2016-10,0.45185555990883475,0.7600852396701784,0.448849112705089,0,1.7967511780942462,0.4839498868882755,0,0,pass,pass,pass,pass,0.9956881814058915,0.45381231629246,2.573326277177811,0.2953707217041169,1.6907938568998864,0.2654664913013496,5.0,0.0,31.407548419363316,0.057207622642285474,8.425627222561538,0.05743784695249623
indy_20160927_04,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.4419800000156696,0.6252800503246095,0.23749784566335602,0,7.798917624568659,0.6376111837969353,0,0,pass,pass,pass,pass,0.9956881814058915,0.44389399037719096,2.573326277177811,0.24298514178713454,1.6907938568998864,0.14046528776654912,5.0,0.0,31.407548419363316,0.24831347930870296,8.425627222561538,0.07567521882401657
indy_20160927_04,2016-09,spike_thinning_75pct,True,2016-10,2016-12,0.4524924264848308,1.6205917649786126,0.9519547185561263,0,31.978311028747864,6.766036716527253,0,0,pass,warning,pass,pass,0.9956881814058915,0.4544519408133585,2.573326277177811,0.6297653660755096,1.6907938568998864,0.5630223428310531,5.0,0.0,31.407548419363316,1.0181727845091106,8.425627222561538,0.80303062760831
indy_20160927_04,2016-09,channel_dropout_25pct,True,2016-10,2016-12,0.4542567534641101,1.009453795418647,0.35720922157648477,7,4.514559763822036,0.746294089447459,1,1,warning,pass,pass,warning,0.9956881814058915,0.4562239081945401,2.573326277177811,0.3922758665977342,1.6907938568998864,0.21126716312504054,5.0,1.4,31.407548419363316,0.14374123390792035,8.425627222561538,0.08857430666396995
indy_20160927_04,2016-09,channel_permutation,True,2016-04,2016-12,0.8594738458779967,0.7444509600991147,0.20493479253122757,0,2.06916276679757,1.329594728539135,0,0,pass,pass,pass,pass,0.9956881814058915,0.863195789533664,2.573326277177811,0.2892952078022381,1.6907938568998864,0.12120625568570537,5.0,0.0,31.407548419363316,0.06588106588803008,8.425627222561538,0.15780364991449444
indy_20160927_04,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-06,2016-12,0.7458270072318682,2.0672039479986775,1.155248324455531,8,30.71707890259204,7.2045519988259565,1,1,warning,pass,pass,warning,0.9956881814058915,0.7490568042886434,2.573326277177811,0.803319799099008,1.6907938568998864,0.6832579381224558,5.0,1.6,31.407548419363316,0.9780158098444389,8.425627222561538,0.855076044609964
indy_20160927_06,2016-09,normal,False,2016-10,2016-12,0.45188399111163335,0.4741388574241267,0.24010107857707993,0,1.8686213644289207,0.3441248308935503,0,0,pass,pass,pass,pass,0.9956881814058915,0.45384087061632317,2.573326277177811,0.18425135655324626,1.6907938568998864,0.1420049390392933,5.0,0.0,31.407548419363316,0.05949593198037966,8.425627222561538,0.040842636613696554
indy_20160927_06,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.4441616419531643,0.9150972859945055,0.45164581249013735,0,8.78687470618665,1.033920991346967,0,0,pass,pass,pass,pass,0.9956881814058915,0.44608507989521085,2.573326277177811,0.3556087287143784,1.6907938568998864,0.26712056626361386,5.0,0.0,31.407548419363316,0.27976951874312433,8.425627222561538,0.12271145684898185
indy_20160927_06,2016-09,spike_thinning_75pct,True,2016-10,2016-12,0.46882268234979296,1.967850352925577,1.1410684828510902,0,32.50242522766667,7.700326712671298,0,0,pass,warning,pass,pass,0.9956881814058915,0.47085291470249735,2.573326277177811,0.7647107832294533,1.6907938568998864,0.6748714387591095,5.0,0.0,31.407548419363316,1.0348603079006429,8.425627222561538,0.9139173273714173
indy_20160927_06,2016-09,channel_dropout_25pct,True,2016-04,2016-12,0.7435341397411949,1.3103121813920175,0.6478632252472435,8,3.4416249363556703,1.008975768792734,1,1,warning,pass,pass,warning,0.9956881814058915,0.7467540075562007,2.573326277177811,0.5091900677395049,1.6907938568998864,0.3831710309352065,5.0,1.6,31.407548419363316,0.10957954726048745,8.425627222561538,0.11975081998536222
indy_20160927_06,2016-09,channel_permutation,True,2016-10,2016-10,0.5801861249466167,0.2847392972729215,0.24010107857707993,0,2.3896361630527307,0.47956104541544325,0,0,pass,pass,pass,pass,0.9956881814058915,0.5826986156724343,2.573326277177811,0.11065028939322748,1.6907938568998864,0.1420049390392933,5.0,0.0,31.407548419363316,0.07608477207916926,8.425627222561538,0.056916954993132055
indy_20160927_06,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-06,2016-12,0.6325523601164904,2.4446315630326882,1.425538607527056,8,31.314669597854714,7.9313861601928295,1,1,warning,pass,pass,warning,0.9956881814058915,0.635291622346405,2.573326277177811,0.9499889635890776,1.6907938568998864,0.8431179245829633,5.0,1.6,31.407548419363316,0.9970427866489783,8.425627222561538,0.941340739470972
indy_20160930_02,2016-09,normal,False,2016-12,2016-12,0.3501694931562088,0.9171428490423821,0.6233558643748202,0,3.1079953808539615,0.5255084505986889,0,0,pass,pass,pass,pass,0.9956881814058915,0.35168589895460706,2.573326277177811,0.3564036388142045,1.6907938568998864,0.36867644262545346,5.0,0.0,31.407548419363316,0.09895695580422402,8.425627222561538,0.06237024695224116
indy_20160930_02,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.357616481342686,0.7229290283565086,0.33137831619080615,0,11.53668299841904,1.075468874502847,0,0,pass,pass,pass,pass,0.9956881814058915,0.35916513625554813,2.573326277177811,0.280931739891667,1.6907938568998864,0.1959897800896892,5.0,0.0,31.407548419363316,0.36732198401408717,8.425627222561538,0.12764258922149246
indy_20160930_02,2016-09,spike_thinning_75pct,True,2016-12,2016-12,0.35783470184687527,1.4440660489991624,0.8137273085422088,0,40.89552678821795,8.970684790831504,0,1,pass,warning,warning,warning,0.9956881814058915,0.3593843017616418,2.573326277177811,0.5611671018192383,1.6907938568998864,0.4812693784174249,5.0,0.0,31.407548419363316,1.3020922945709805,8.425627222561538,1.0646904442687009
indy_20160930_02,2016-09,channel_dropout_25pct,True,2016-12,2016-12,0.7124926280325554,1.0921354186466155,0.29214136600389595,8,8.538376345628745,1.0707559442507764,1,1,warning,pass,pass,warning,0.9956881814058915,0.7155780708640432,2.573326277177811,0.4244061191666568,1.6907938568998864,0.1727835506449879,5.0,1.6,31.407548419363316,0.2718574602392297,8.425627222561538,0.12708323261484714
indy_20160930_02,2016-09,channel_permutation,True,2016-12,2016-12,0.9177732168965941,1.4157034291848196,0.6233558643748202,0,2.50519191549646,0.8597189704547328,0,0,pass,pass,pass,pass,0.9956881814058915,0.9217476254470721,2.573326277177811,0.550145328146042,1.6907938568998864,0.36867644262545346,5.0,0.0,31.407548419363316,0.07976400711212354,8.425627222561538,0.10203619834409945
indy_20160930_02,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-10,2016-12,0.47443247884989626,1.6652230264910008,1.0171088013069642,7,41.06443594530766,8.846203200551015,1,2,warning,warning,warning,abstain,0.9956881814058915,0.47648700437521235,2.573326277177811,0.6471091681064498,1.6907938568998864,0.6015569533543605,5.0,1.4,31.407548419363316,1.307470274247534,8.425627222561538,1.0499162812310625
indy_20160930_05,2016-09,normal,False,2016-12,2016-12,0.44682243695841817,0.6492304985273281,0.4110361230314066,0,3.3290405089406043,0.3263066939082798,0,0,pass,pass,pass,pass,0.9956881814058915,0.4487573974489824,2.573326277177811,0.2522923362984288,1.6907938568998864,0.24310244643604975,5.0,0.0,31.407548419363316,0.10599491767043465,8.425627222561538,0.038727881650700055
indy_20160930_05,2016-09,spike_thinning_50pct,True,2016-10,2016-12,0.43602561183974686,1.0157497303246614,0.5072689635668602,0,13.747167647048817,1.72755527184116,0,0,pass,pass,pass,pass,0.9956881814058915,0.43791381677754526,2.573326277177811,0.3947224801351824,1.6907938568998864,0.3000182201376996,5.0,0.0,31.407548419363316,0.4377026650884168,8.425627222561538,0.2050358063807092
indy_20160930_05,2016-09,spike_thinning_75pct,True,2016-10,2016-12,0.41655730101500654,2.132528389672224,1.2243692610682735,0,45.44625037232882,11.061632236815454,0,1,pass,warning,warning,warning,0.9956881814058915,0.41836119861022764,2.573326277177811,0.8287050144340756,1.6907938568998864,0.7241386973768557,5.0,0.0,31.407548419363316,1.4469849657004872,8.425627222561538,1.312855642034033
indy_20160930_05,2016-09,channel_dropout_25pct,True,2016-10,2016-12,0.8048828856245558,0.8105878433539505,0.017657903108214572,7,6.263642110757052,0.5649883987771017,1,1,warning,pass,pass,warning,0.9956881814058915,0.8083684236244297,2.573326277177811,0.314996139643407,1.6907938568998864,0.010443557643739484,5.0,1.4,31.407548419363316,0.19943110576868217,8.425627222561538,0.06705594537392023
indy_20160930_05,2016-09,channel_permutation,True,2016-12,2016-12,0.9510886669455653,1.1182825597392982,0.4110361230314066,0,3.0955346604591405,1.4636149833356913,0,0,pass,pass,pass,pass,0.9956881814058915,0.9552073477488177,2.573326277177811,0.43456695315206134,1.6907938568998864,0.24310244643604975,5.0,0.0,31.407548419363316,0.09856021295029471,8.425627222561538,0.17370991436893013
indy_20160930_05,2016-09,thinning_65pct_plus_dropout_25pct,True,2016-12,2016-12,0.5170833199874046,2.0122154569150856,0.8103716013708836,8,52.033529578398415,12.700823937978717,1,2,warning,warning,warning,abstain,0.9956881814058915,0.5193225445915141,2.573326277177811,0.7819511558875851,1.6907938568998864,0.47928468515772854,5.0,1.6,31.407548419363316,1.6567205081921903,8.425627222561538,1.507403971536904
indy_20161005_06,2016-10,normal,False,2016-09,2016-12,0.4168152828516075,0.7365992824071935,0.3287959747064808,1,5.2299202931504345,0.28507879734896147,0,0,pass,pass,pass,pass,1.0093046139740158,0.412972731007785,2.213072361904829,0.332840125378092,1.0992327689489125,0.29911405845449446,5.0,0.2,10.50408484348708,0.497893949932552,5.307763104889926,0.05370978163782868
indy_20161005_06,2016-10,spike_thinning_50pct,True,2016-09,2016-12,0.39828059308180075,1.750033972732001,0.9967165229647041,1,21.32593893885131,2.500634137737112,0,0,pass,warning,pass,pass,1.0093046139740158,0.39460890950812033,2.213072361904829,0.7907712385986858,1.0992327689489125,0.9067383643573194,5.0,0.2,10.50408484348708,2.0302519692683343,5.307763104889926,0.4711276837945787
indy_20161005_06,2016-10,spike_thinning_75pct,True,2016-09,2016-12,0.40706888949915043,3.0145618317875544,1.6839498850645183,1,67.21327082733265,14.506423953327383,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.4033161880597826,2.213072361904829,1.3621614384054164,1.0992327689489125,1.531932028076922,5.0,0.2,10.50408484348708,6.398774555691766,5.307763104889926,2.733057912845231
indy_20161005_06,2016-10,channel_dropout_25pct,True,2016-12,2016-12,0.7826350996448079,1.0736600729655237,0.2419410728151969,10,11.35222208494954,1.1979208998454316,1,1,warning,warning,pass,warning,1.0093046139740158,0.7754201148088248,2.213072361904829,0.48514458516910225,1.0992327689489125,0.22009994575265546,5.0,2.0,10.50408484348708,1.080743563489811,5.307763104889926,0.22569223158091087
indy_20161005_06,2016-10,channel_permutation,True,2016-04,2016-12,0.6018868868570151,1.3658195492085587,0.6778235226886701,2,9.487689284403567,2.85096274344067,0,0,pass,pass,pass,pass,1.0093046139740158,0.5963381901992478,2.213072361904829,0.6171599142980461,1.0992327689489125,0.6166332935441923,5.0,0.4,10.50408484348708,0.9032380665019366,5.307763104889926,0.5371307436110214
indy_20161005_06,2016-10,thinning_65pct_plus_dropout_25pct,True,2016-09,2016-12,0.609687689409826,2.5771826790593133,1.5495344849551709,8,74.19795049217922,15.348309495186497,3,4,abstain,warning,warning,abstain,1.0093046139740158,0.6040670784306176,2.213072361904829,1.1645270725992385,1.0992327689489125,1.4096509208298413,5.0,1.6,10.50408484348708,7.0637234559453015,5.307763104889926,2.891671913738282
indy_20161006_02,2016-10,normal,False,2016-09,2016-12,0.26169004306568544,0.4692807035948605,0.20105994028668944,0,3.8695931692901047,0.2151804178077058,0,0,pass,pass,pass,pass,1.0093046139740158,0.2592775654074465,2.213072361904829,0.21204941676237943,1.0992327689489125,0.18290934001079967,5.0,0.0,10.50408484348708,0.36838936727452226,5.307763104889926,0.0405406973814383
indy_20161006_02,2016-10,spike_thinning_50pct,True,2016-09,2016-12,0.28392173538708865,1.7023015553353669,0.8995747553303219,0,14.727609619748977,1.6008989113600374,0,0,pass,warning,pass,pass,1.0093046139740158,0.28130430739752676,2.213072361904829,0.7692028442622486,1.0992327689489125,0.8183660283258261,5.0,0.0,10.50408484348708,1.4020840310406135,5.307763104889926,0.30161461235622294
indy_20161006_02,2016-10,spike_thinning_75pct,True,2016-09,2016-12,0.30049172058687756,3.0523302931914964,1.5515984686648188,0,51.96561764235759,10.609727814519436,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.2977215366169064,2.213072361904829,1.37922751453292,1.0992327689489125,1.4115285792912258,5.0,0.0,10.50408484348708,4.94718182656133,5.307763104889926,1.9989075632906312
indy_20161006_02,2016-10,channel_dropout_25pct,True,2016-09,2016-12,0.7349146135530715,0.7104149274454548,0.44886262844217734,8,9.229049150061403,0.6081848048369536,1,1,warning,pass,pass,warning,1.0093046139740158,0.7281395560646784,2.213072361904829,0.32100844946343665,1.0992327689489125,0.4083417462812542,5.0,1.6,10.50408484348708,0.8786152518354565,5.307763104889926,0.11458401454967843
indy_20161006_02,2016-10,channel_permutation,True,2016-04,2016-12,1.065597220372158,0.9845237659136353,0.5500874882688789,0,4.11838686697994,1.440811342921082,1,1,warning,pass,pass,warning,1.0093046139740158,1.055773654077035,2.213072361904829,0.4448674082515038,1.0992327689489125,0.5004285751004977,5.0,0.0,10.50408484348708,0.3920747907451921,5.307763104889926,0.2714535887243525
indy_20161006_02,2016-10,thinning_65pct_plus_dropout_25pct,True,2016-12,2016-12,0.7819387118287433,2.6396332623262717,0.9237672664619584,8,62.54323424227995,13.81308130224456,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.7747301468780108,2.213072361904829,1.1927460248314223,1.0992327689489125,0.8403745708429576,5.0,1.6,10.50408484348708,5.954182127637617,5.307763104889926,2.602429880398933
indy_20161007_02,2016-10,normal,False,2016-09,2016-09,0.5352791827341203,0.4043730635676486,0.10859520293480414,1,2.528928902015334,0.3476158895055615,0,0,pass,pass,pass,pass,1.0093046139740158,0.5303445315944042,2.213072361904829,0.18272021761620025,1.0992327689489125,0.09879181734969836,5.0,0.2,10.50408484348708,0.24075670938466984,5.307763104889926,0.06549197517600411
indy_20161007_02,2016-10,spike_thinning_50pct,True,2016-09,2016-12,0.4795298408208045,1.2177234733833093,0.5566647657323756,1,9.614136249446572,0.7026410054385346,0,0,pass,pass,pass,pass,1.0093046139740158,0.4751091337358633,2.213072361904829,0.5502411463560071,1.0992327689489125,0.5064120916488497,5.0,0.2,10.50408484348708,0.9152759514702217,5.307763104889926,0.13237987294331333
indy_20161007_02,2016-10,spike_thinning_75pct,True,2016-09,2016-12,0.4550014417713283,2.437819779060094,1.2832130115976859,1,36.497078205691096,7.049431080880787,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.4508068579809763,2.213072361904829,1.1015544819157295,1.0992327689489125,1.1673715047857383,5.0,0.2,10.50408484348708,3.4745604923707973,5.307763104889926,1.3281359664274204
indy_20161007_02,2016-10,channel_dropout_25pct,True,2016-09,2016-12,1.090266684043347,0.4918942451018774,0.12481293460023708,8,5.347111701187747,0.42167604359925326,2,2,abstain,pass,pass,abstain,1.0093046139740158,1.080215694001985,2.213072361904829,0.22226758309813946,1.0992327689489125,0.11354550021246486,5.0,1.6,10.50408484348708,0.5090506960730761,5.307763104889926,0.07944515142561136
indy_20161007_02,2016-10,channel_permutation,True,2016-09,2016-12,0.8563290298580286,0.927208970432462,0.10859520293480414,1,1.9867896810714385,0.9865678896537355,0,0,pass,pass,pass,pass,1.0093046139740158,0.8484346727459571,2.213072361904829,0.4189691156932607,1.0992327689489125,0.09879181734969836,5.0,0.2,10.50408484348708,0.1891444814731596,5.307763104889926,0.18587263036378399
indy_20161007_02,2016-10,thinning_65pct_plus_dropout_25pct,True,2016-09,2016-12,0.6939398896658602,2.5221030951972105,1.1461334432012653,8,33.38965171869823,5.741863079108139,3,4,abstain,warning,warning,abstain,1.0093046139740158,0.6875425714478358,2.213072361904829,1.1396387838969682,1.0992327689489125,1.0426667359063533,5.0,1.6,10.50408484348708,3.178730200318312,5.307763104889926,1.0817858607552184
indy_20161011_03,2016-10,normal,False,2016-09,2016-12,0.38958280756237307,1.1591163151953732,0.5767271651688847,0,6.691744651864171,0.4008331209617719,0,0,pass,pass,pass,pass,1.0093046139740158,0.3859913074492323,2.213072361904829,0.5237588861295533,1.0992327689489125,0.5246633665409663,5.0,0.0,10.50408484348708,0.6370611768252519,5.307763104889926,0.07551827635119833
indy_20161011_03,2016-10,spike_thinning_50pct,True,2016-09,2016-12,0.3761289296282616,2.1779069437891123,1.2444785096191826,0,22.164897544813364,3.236566313504854,1,1,warning,warning,pass,warning,1.0093046139740158,0.37266145861287514,2.213072361904829,0.9841101363330708,1.0992327689489125,1.1321337434373924,5.0,0.0,10.50408484348708,2.110121716939141,5.307763104889926,0.6097797225582801
indy_20161011_03,2016-10,spike_thinning_75pct,True,2016-09,2016-12,0.3684284927445298,3.2356193343714543,1.8930416171047573,0,72.28991958443481,16.636774140391385,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.3650320107959151,2.213072361904829,1.462048593651272,1.0992327689489125,1.7221480932695317,5.0,0.0,10.50408484348708,6.882076893091475,5.307763104889926,3.1344228842964545
indy_20161011_03,2016-10,channel_dropout_25pct,True,2016-12,2016-12,0.694982257748684,0.967971572008508,0.3800913944290543,7,12.021313902875173,2.109021177420911,1,1,warning,warning,pass,warning,1.0093046139740158,0.6885753301099802,2.213072361904829,0.4373881255176665,1.0992327689489125,0.3457788060598831,5.0,1.4,10.50408484348708,1.1444418130655933,5.307763104889926,0.39734651598861226
indy_20161011_03,2016-10,channel_permutation,True,2016-09,2016-12,0.62476308788487,1.1086854279055063,0.5767271651688847,0,5.553451082570204,0.7605315633552514,0,0,pass,pass,pass,pass,1.0093046139740158,0.6190034992755461,2.213072361904829,0.5009711598183991,1.0992327689489125,0.5246633665409663,5.0,0.0,10.50408484348708,0.5286944236759044,5.307763104889926,0.14328664417117457
indy_20161011_03,2016-10,thinning_65pct_plus_dropout_25pct,True,2016-06,2016-12,0.6147456806989381,3.8601184366418924,2.1040154070340837,8,80.91375036514195,18.46088780301157,3,4,abstain,warning,warning,abstain,1.0093046139740158,0.6090784409262242,2.213072361904829,1.7442350747715374,1.0992327689489125,1.9140763143787511,5.0,1.6,10.50408484348708,7.703074715291495,5.307763104889926,3.4780918888418286
indy_20161013_03,2016-10,normal,False,2016-04,2016-12,0.6798953454289268,3.8580854327590792,1.6907938568998864,2,25.8620283856194,8.123579450565117,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.6736275015645876,2.213072361904829,1.7433164406058368,1.0992327689489125,1.538158163276578,5.0,0.4,10.50408484348708,2.4620924879195747,5.307763104889926,1.5305090468489526
indy_20161013_03,2016-10,spike_thinning_50pct,True,2016-04,2016-12,0.6667675289839174,5.079092423104758,2.378928296641372,2,81.65632442060692,26.598774328615892,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.6606207083098533,2.213072361904829,2.295041278601978,1.0992327689489125,2.164171560238425,5.0,0.4,10.50408484348708,7.7737685516922355,5.307763104889926,5.011296435613531
indy_20161013_03,2016-10,spike_thinning_75pct,True,2016-04,2016-12,0.6043222941358952,6.066648353210504,3.148236374857822,2,211.49818022146306,72.24784623615145,2,3,abstain,warning,warning,abstain,1.0093046139740158,0.5987511458571944,2.213072361904829,2.741278802103351,1.0992327689489125,2.8640306801153397,5.0,0.4,10.50408484348708,20.134850715014906,5.307763104889926,13.611731497509957
indy_20161013_03,2016-10,channel_dropout_25pct,True,2016-04,2016-12,0.8853910080540282,4.777796365853467,2.1773489962674994,9,63.555836691551946,21.757303958182032,3,4,abstain,warning,warning,abstain,1.0093046139740158,0.8772287333235378,2.213072361904829,2.1588974893442416,1.0992327689489125,1.9807897451505951,5.0,1.8,10.50408484348708,6.050582953065056,5.307763104889926,4.099147518120676
indy_20161013_03,2016-10,channel_permutation,True,2016-09,2016-12,0.8733797992907674,2.14370887321597,1.341766308917697,2,22.395150906850947,4.440355351862331,1,1,warning,warning,pass,warning,1.0093046139740158,0.865328253927166,2.213072361904829,0.9686573788174025,1.0992327689489125,1.2206389281868801,5.0,0.4,10.50408484348708,2.132042080823135,5.307763104889926,0.8365775307062082
indy_20161013_03,2016-10,thinning_65pct_plus_dropout_25pct,True,2016-12,2016-12,0.7858430034798622,4.2167209316785215,2.4401139553302347,8,288.69350048660925,96.55541823741098,3,4,abstain,warning,warning,abstain,1.0093046139740158,0.7785984455036817,2.213072361904829,1.9053696590603653,1.0992327689489125,2.2198337097096132,5.0,1.6,10.50408484348708,27.483926947297068,5.307763104889926,18.191357890192307
indy_20161014_04,2016-10,normal,False,2016-09,2016-09,0.33647054725126224,0.5120311481590953,0.05767363562779045,0,3.348061570576305,0.40991818295865284,0,0,pass,pass,pass,pass,1.0093046139740158,0.33336868036939793,2.213072361904829,0.2313666543277335,1.0992327689489125,0.05246717279265432,5.0,0.0,10.50408484348708,0.3187390068209727,5.307763104889926,0.07722993186734431
indy_20161014_04,2016-10,spike_thinning_50pct,True,2016-09,2016-12,0.33616276783086907,1.7077338838108531,0.7461932655109954,0,14.110133063137273,1.3744918942788542,0,0,pass,warning,pass,pass,1.0093046139740158,0.33306373831708597,2.213072361904829,0.7716574989626537,1.0992327689489125,0.6788309870206164,5.0,0.0,10.50408484348708,1.3432996089979297,5.307763104889926,0.25895878680278045
