outer_seed,outer_fold,inner_seed,inner_fold,c,training_accuracy,accuracy,balanced_accuracy,macro_f1,confusion_matrix
44,3,44003,2,0.003,0.671957671957672,0.59375,0.59375,0.5835835835835835,"[[14, 18], [8, 24]]"
44,3,44003,3,0.003,0.6736842105263158,0.5714285714285714,0.5725806451612903,0.5696939033645332,"[[16, 16], [11, 20]]"
44,3,44003,4,0.003,0.6649214659685864,0.532258064516129,0.532258064516129,0.5311603650586703,"[[15, 16], [13, 18]]"
44,3,44003,1,0.01,0.7354497354497355,0.5625,0.5625,0.5555555555555556,"[[22, 10], [18, 14]]"
44,3,44003,2,0.01,0.7248677248677249,0.546875,0.546875,0.5413886829750433,"[[14, 18], [11, 21]]"
44,3,44003,3,0.01,0.7210526315789474,0.5555555555555556,0.5559475806451613,0.5554435483870968,"[[17, 15], [13, 18]]"
44,3,44003,4,0.01,0.7120418848167539,0.5483870967741935,0.5483870967741935,0.5441176470588235,"[[14, 17], [11, 20]]"
44,3,44003,1,0.03,0.7724867724867724,0.53125,0.53125,0.5195195195195195,"[[22, 10], [20, 12]]"
44,3,44003,2,0.03,0.7936507936507936,0.5625,0.5625,0.5555555555555556,"[[14, 18], [10, 22]]"
44,3,44003,3,0.03,0.7736842105263158,0.5079365079365079,0.5085685483870968,0.5074401008827238,"[[15, 17], [14, 17]]"
44,3,44003,4,0.03,0.7539267015706806,0.6290322580645161,0.6290322580645161,0.6266038229903117,"[[17, 14], [9, 22]]"
44,3,44003,1,0.1,0.8201058201058201,0.515625,0.515625,0.5058530510585305,"[[21, 11], [20, 12]]"
44,3,44003,2,0.1,0.8306878306878307,0.625,0.625,0.6216748768472906,"[[17, 15], [9, 23]]"
44,3,44003,3,0.1,0.8315789473684211,0.5079365079365079,0.5090725806451613,0.5059448520111308,"[[14, 18], [13, 18]]"
44,3,44003,4,0.1,0.8324607329842932,0.6774193548387096,0.6774193548387097,0.6760710553814002,"[[19, 12], [8, 23]]"
44,3,44003,1,0.3,0.8835978835978836,0.59375,0.59375,0.5901477832512315,"[[22, 10], [16, 16]]"
44,3,44003,2,0.3,0.8835978835978836,0.625,0.625,0.6216748768472906,"[[17, 15], [9, 23]]"
44,3,44003,3,0.3,0.8842105263157894,0.5079365079365079,0.5085685483870968,0.5074401008827238,"[[15, 17], [14, 17]]"
44,3,44003,4,0.3,0.9267015706806283,0.6612903225806451,0.6612903225806451,0.6612021857923498,"[[21, 10], [11, 20]]"
44,3,44003,1,1.0,0.9470899470899471,0.578125,0.578125,0.5730170496664195,"[[22, 10], [17, 15]]"
44,3,44003,2,1.0,0.9312169312169312,0.625,0.625,0.6190476190476191,"[[16, 16], [8, 24]]"
44,3,44003,3,1.0,0.9368421052631579,0.5396825396825397,0.5398185483870968,0.5396825396825397,"[[17, 15], [14, 17]]"
44,3,44003,4,1.0,0.9685863874345549,0.5967741935483871,0.5967741935483871,0.5966692688004163,"[[19, 12], [13, 18]]"
44,3,44003,1,3.0,0.9682539682539683,0.578125,0.578125,0.5730170496664195,"[[22, 10], [17, 15]]"
44,3,44003,2,3.0,0.9735449735449735,0.65625,0.65625,0.6507936507936507,"[[17, 15], [7, 25]]"
44,3,44003,3,3.0,0.9789473684210527,0.5396825396825397,0.5398185483870968,0.5396825396825397,"[[17, 15], [14, 17]]"
44,3,44003,4,3.0,0.9842931937172775,0.532258064516129,0.532258064516129,0.532136351808483,"[[17, 14], [15, 16]]"
44,3,44003,1,10.0,1.0,0.59375,0.59375,0.5873015873015872,"[[23, 9], [17, 15]]"
44,3,44003,2,10.0,1.0,0.625,0.625,0.6190476190476191,"[[16, 16], [8, 24]]"
44,3,44003,3,10.0,1.0,0.5714285714285714,0.5720766129032258,0.5709962168978562,"[[17, 15], [12, 19]]"
44,3,44003,4,10.0,1.0,0.5161290322580645,0.5161290322580645,0.5161290322580645,"[[16, 15], [15, 16]]"
44,4,44004,1,0.001,0.6402116402116402,0.5,0.5,0.4920634920634921,"[[12, 20], [12, 20]]"
44,4,44004,2,0.001,0.656084656084656,0.546875,0.546875,0.5467643467643467,"[[18, 14], [15, 17]]"
44,4,44004,3,0.001,0.6105263157894737,0.6190476190476191,0.6199596774193548,0.6181818181818182,"[[18, 14], [10, 21]]"
44,4,44004,4,0.001,0.6335078534031413,0.6129032258064516,0.6129032258064516,0.6092436974789917,"[[16, 15], [9, 22]]"
44,4,44004,1,0.003,0.6878306878306878,0.546875,0.546875,0.537733499377335,"[[13, 19], [10, 22]]"
44,4,44004,2,0.003,0.6878306878306878,0.546875,0.546875,0.5467643467643467,"[[18, 14], [15, 17]]"
44,4,44004,3,0.003,0.6473684210526316,0.6349206349206349,0.6360887096774194,0.6334429547179358,"[[18, 14], [9, 22]]"
44,4,44004,4,0.003,0.6544502617801047,0.6129032258064516,0.6129032258064516,0.6063492063492064,"[[15, 16], [8, 23]]"
44,4,44004,1,0.01,0.7301587301587301,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
44,4,44004,2,0.01,0.7301587301587301,0.53125,0.53125,0.5307917888563051,"[[18, 14], [16, 16]]"
44,4,44004,3,0.01,0.6894736842105263,0.6984126984126984,0.6995967741935484,0.6971920060713381,"[[20, 12], [7, 24]]"
44,4,44004,4,0.01,0.7120418848167539,0.5645161290322581,0.5645161290322581,0.5551421737975021,"[[13, 18], [9, 22]]"
44,4,44004,1,0.03,0.7671957671957672,0.59375,0.59375,0.59375,"[[19, 13], [13, 19]]"
44,4,44004,2,0.03,0.7566137566137566,0.578125,0.578125,0.5780219780219781,"[[19, 13], [14, 18]]"
44,4,44004,3,0.03,0.7368421052631579,0.6984126984126984,0.6995967741935484,0.6971920060713381,"[[20, 12], [7, 24]]"
44,4,44004,4,0.03,0.7329842931937173,0.532258064516129,0.532258064516129,0.5262187088274045,"[[13, 18], [11, 20]]"
44,4,44004,1,0.1,0.8201058201058201,0.5625,0.5625,0.5625,"[[18, 14], [14, 18]]"
44,4,44004,2,0.1,0.8095238095238095,0.609375,0.609375,0.6092796092796093,"[[19, 13], [12, 20]]"
44,4,44004,3,0.1,0.8,0.6666666666666666,0.6673387096774194,0.6663303909205549,"[[20, 12], [9, 22]]"
44,4,44004,4,0.1,0.7958115183246073,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[18, 13], [15, 16]]"
44,4,44004,1,0.3,0.8783068783068783,0.5625,0.5625,0.5620723362658846,"[[19, 13], [15, 17]]"
44,4,44004,2,0.3,0.8624338624338624,0.59375,0.59375,0.5901477832512315,"[[16, 16], [10, 22]]"
44,4,44004,3,0.3,0.8421052631578947,0.6825396825396826,0.6824596774193548,0.6824596774193548,"[[22, 10], [10, 21]]"
44,4,44004,4,0.3,0.8848167539267016,0.5645161290322581,0.564516129032258,0.5634941329856584,"[[19, 12], [15, 16]]"
44,4,44004,1,1.0,0.9417989417989417,0.5625,0.5625,0.5625,"[[18, 14], [14, 18]]"
44,4,44004,2,1.0,0.9417989417989417,0.53125,0.53125,0.5294117647058825,"[[15, 17], [13, 19]]"
44,4,44004,3,1.0,0.9,0.6666666666666666,0.6653225806451613,0.6636155606407322,"[[24, 8], [13, 18]]"
44,4,44004,4,1.0,0.9528795811518325,0.5806451612903226,0.5806451612903226,0.5806451612903226,"[[18, 13], [13, 18]]"
44,4,44004,1,3.0,0.9735449735449735,0.578125,0.578125,0.5780219780219781,"[[19, 13], [14, 18]]"
44,4,44004,2,3.0,0.9788359788359788,0.546875,0.546875,0.5458771715194519,"[[16, 16], [13, 19]]"
44,4,44004,3,3.0,0.9473684210526315,0.6507936507936508,0.6491935483870968,0.6464285714285714,"[[24, 8], [14, 17]]"
44,4,44004,4,3.0,0.9842931937172775,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[18, 13], [15, 16]]"
44,4,44004,1,10.0,0.9947089947089947,0.609375,0.609375,0.6092796092796093,"[[19, 13], [12, 20]]"
44,4,44004,2,10.0,1.0,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
44,4,44004,3,10.0,1.0,0.6349206349206349,0.6335685483870968,0.6315789473684211,"[[23, 9], [14, 17]]"
44,4,44004,4,10.0,1.0,0.5483870967741935,0.5483870967741935,0.5479166666666666,"[[18, 13], [15, 16]]"
44,5,44005,1,0.001,0.6684210526315789,0.515625,0.515625,0.5145583557621727,"[[15, 17], [14, 18]]"
44,5,44005,2,0.001,0.6157894736842106,0.546875,0.546875,0.5458771715194519,"[[16, 16], [13, 19]]"
44,5,44005,3,0.001,0.6020942408376964,0.6190476190476191,0.6199596774193548,0.6181818181818182,"[[18, 14], [10, 21]]"
44,5,44005,4,0.001,0.6649214659685864,0.6507936507936508,0.6522177419354839,0.6485801217038539,"[[18, 14], [8, 23]]"
44,5,44005,1,0.003,0.6684210526315789,0.515625,0.515625,0.5145583557621727,"[[15, 17], [14, 18]]"
44,5,44005,2,0.003,0.6578947368421053,0.59375,0.59375,0.5933528836754642,"[[18, 14], [12, 20]]"
44,5,44005,3,0.003,0.6701570680628273,0.6349206349206349,0.6360887096774194,0.6334429547179358,"[[18, 14], [9, 22]]"
44,5,44005,4,0.003,0.7015706806282722,0.6666666666666666,0.6668346774193548,0.6666666666666667,"[[21, 11], [10, 21]]"
44,5,44005,1,0.01,0.7263157894736842,0.546875,0.546875,0.5440923605993613,"[[15, 17], [12, 20]]"
44,5,44005,2,0.01,0.7157894736842105,0.609375,0.609375,0.6085148030340103,"[[18, 14], [11, 21]]"
44,5,44005,3,0.01,0.7382198952879581,0.6349206349206349,0.6360887096774194,0.6334429547179358,"[[18, 14], [9, 22]]"
44,5,44005,4,0.01,0.743455497382199,0.6825396825396826,0.6824596774193548,0.6824596774193548,"[[22, 10], [10, 21]]"
44,5,44005,1,0.03,0.7736842105263158,0.546875,0.546875,0.5458771715194519,"[[16, 16], [13, 19]]"
44,5,44005,2,0.03,0.7631578947368421,0.625,0.625,0.624633431085044,"[[19, 13], [11, 21]]"
44,5,44005,3,0.03,0.8167539267015707,0.6031746031746031,0.6038306451612903,0.6027742749054226,"[[18, 14], [11, 20]]"
44,5,44005,4,0.03,0.7696335078534031,0.6349206349206349,0.6345766129032258,0.6345523329129887,"[[21, 11], [12, 19]]"
44,5,44005,1,0.1,0.8421052631578947,0.609375,0.609375,0.6092796092796093,"[[20, 12], [13, 19]]"
44,5,44005,2,0.1,0.868421052631579,0.640625,0.640625,0.6405372405372406,"[[20, 12], [11, 21]]"
44,5,44005,3,0.1,0.8638743455497382,0.5238095238095238,0.5252016129032258,0.52079107505071,"[[14, 18], [12, 19]]"
44,5,44005,4,0.1,0.8167539267015707,0.6190476190476191,0.6184475806451613,0.6181818181818182,"[[21, 11], [13, 18]]"
44,5,44005,1,0.3,0.8947368421052632,0.59375,0.59375,0.5933528836754642,"[[20, 12], [14, 18]]"
44,5,44005,2,0.3,0.9263157894736842,0.625,0.625,0.6235294117647059,"[[18, 14], [10, 22]]"
44,5,44005,3,0.3,0.93717277486911,0.5079365079365079,0.5085685483870968,0.5074401008827238,"[[15, 17], [14, 17]]"
44,5,44005,4,0.3,0.8795811518324608,0.6031746031746031,0.6018145161290323,0.5995423340961098,"[[22, 10], [15, 16]]"
44,5,44005,1,1.0,0.9368421052631579,0.59375,0.59375,0.5921568627450979,"[[17, 15], [11, 21]]"
44,5,44005,2,1.0,0.9631578947368421,0.578125,0.578125,0.577195987276731,"[[17, 15], [12, 20]]"
44,5,44005,3,1.0,0.9581151832460733,0.5079365079365079,0.5085685483870968,0.5074401008827238,"[[15, 17], [14, 17]]"
44,5,44005,4,1.0,0.9214659685863874,0.6507936507936508,0.6502016129032258,0.65,"[[22, 10], [12, 19]]"
44,5,44005,1,3.0,0.9789473684210527,0.625,0.625,0.6216748768472906,"[[17, 15], [9, 23]]"
44,5,44005,2,3.0,0.9947368421052631,0.5625,0.5625,0.5607843137254902,"[[16, 16], [12, 20]]"
44,5,44005,3,3.0,0.9842931937172775,0.47619047619047616,0.47631048387096775,0.47619047619047616,"[[15, 17], [16, 15]]"
44,5,44005,4,3.0,0.9790575916230366,0.6666666666666666,0.6663306451612903,0.6663303909205549,"[[22, 10], [11, 20]]"
44,5,44005,1,10.0,1.0,0.609375,0.609375,0.6046454163577959,"[[16, 16], [9, 23]]"
44,5,44005,2,10.0,1.0,0.515625,0.515625,0.5126504544338,"[[14, 18], [13, 19]]"
44,5,44005,3,10.0,1.0,0.5555555555555556,0.5549395161290323,0.5545454545454545,"[[19, 13], [15, 16]]"
44,5,44005,4,10.0,1.0,0.6349206349206349,0.6350806451612903,0.634920634920635,"[[20, 12], [11, 20]]"
