session,subject,fold,epoch,learning_rate,optimization_loss,gradient_mean_before_clip,gradient_max_before_clip,train_loss,train_r2,validation_loss,validation_r2
indy_20160630_01,indy,3,18,4.9047064115234504e-05,0.20728174731892654,0.8641597415719714,1.5564186573028564,0.1540486365556717,0.8459513783454895,0.28836601972579956,0.7102038264274597
indy_20160630_01,indy,3,19,2.2024567667180916e-05,0.2153436070829059,0.9799868209021432,1.8611087799072266,0.15307629108428955,0.846923828125,0.28685691952705383,0.7117493152618408
indy_20160630_01,indy,3,20,5.540246732188055e-06,0.20641093483741532,0.8672249168157578,1.3041150569915771,0.15259172022342682,0.8474087119102478,0.2863837480545044,0.7122349739074707
indy_20160630_01,indy,4,1,0.0009,0.8956517251930587,1.0676694491079874,2.766660213470459,0.6696456074714661,0.3303513526916504,0.60787034034729,0.2877252697944641
indy_20160630_01,indy,4,2,0.000894459753267812,0.6043947345733917,1.207045086792537,2.4352123737335205,0.4375166594982147,0.5624814033508301,0.43613460659980774,0.48978087306022644
indy_20160630_01,indy,4,3,0.0008779754323328191,0.4476350400177468,1.2890890879290444,2.300191640853882,0.3338448405265808,0.6661548614501953,0.36391130089759827,0.5740694403648376
indy_20160630_01,indy,4,4,0.0008509529358847655,0.3829013757260023,1.2959385641983576,2.1076645851135254,0.3083460330963135,0.6916528940200806,0.34186726808547974,0.6005305647850037
indy_20160630_01,indy,4,5,0.0008140576474687264,0.3384202831081879,1.2312694915703364,2.024196147918701,0.26646173000335693,0.7335379123687744,0.3174426853656769,0.6289365291595459
indy_20160630_01,indy,4,6,0.0007681980515339464,0.33400467972312337,1.20973068688597,1.780899167060852,0.2497888207435608,0.7502111792564392,0.3208869695663452,0.624821662902832
indy_20160630_01,indy,4,7,0.0007145033635316129,0.3161744628816261,1.2678729615041189,2.2040092945098877,0.24949955940246582,0.7504998445510864,0.34266531467437744,0.6000323295593262
indy_20160630_01,indy,4,8,0.0006542957248827961,0.28495343481465996,1.1170293646199363,1.5877556800842285,0.21278022229671478,0.7872196435928345,0.2896878719329834,0.6611699461936951
indy_20160630_01,indy,4,9,0.0005890576474687265,0.27701988749287376,1.0857263143573488,1.9374709129333496,0.2041611224412918,0.7958388924598694,0.29154887795448303,0.659286379814148
indy_20160630_01,indy,4,10,0.000520395509268104,0.2635616207552035,1.2220947274139948,1.807907223701477,0.21849782764911652,0.7815014123916626,0.288713663816452,0.6624133586883545
indy_20160630_01,indy,4,11,0.0004500000000000001,0.2518770462741871,1.1060687963451659,1.5873892307281494,0.18529842793941498,0.8147015571594238,0.26574936509132385,0.6894463300704956
indy_20160630_01,indy,4,12,0.00037960449073189633,0.24800459897260105,1.0251640379428864,1.358747124671936,0.17578436434268951,0.8242156505584717,0.2691914439201355,0.6855611205101013
indy_20160630_01,indy,4,13,0.0003109423525312738,0.23105598955924983,0.9918255784681865,1.5269465446472168,0.1792704313993454,0.8207297325134277,0.28603941202163696,0.6659175753593445
indy_20160630_01,indy,4,14,0.00024570427511720405,0.236689885253903,1.0757997993912016,1.9241809844970703,0.1702202558517456,0.8297795653343201,0.2729133069515228,0.6808136105537415
indy_20160630_01,indy,4,15,0.0001854966364683872,0.22702665607049624,0.9953138721840722,1.6008305549621582,0.16761943697929382,0.8323808312416077,0.28047579526901245,0.6721607446670532
indy_20160630_01,indy,4,16,0.00013180194846605368,0.22480374769003295,0.9698201034750257,1.656410813331604,0.16133874654769897,0.8386620283126831,0.27185019850730896,0.6826217174530029
indy_20160630_01,indy,4,17,8.594235253127372e-05,0.2168121763907848,0.9866654425859451,1.7870638370513916,0.1615510880947113,0.8384490013122559,0.2765381932258606,0.6768953800201416
indy_20160630_01,indy,4,18,4.9047064115234504e-05,0.2206167777639689,0.9654283246823719,1.6312730312347412,0.15868835151195526,0.8413118124008179,0.26227006316185,0.6936124563217163
indy_20160630_01,indy,4,19,2.2024567667180916e-05,0.2190371303685921,0.9653783568314144,1.8930824995040894,0.1580801010131836,0.8419197201728821,0.26699936389923096,0.6881141662597656
indy_20160630_01,indy,4,20,5.540246732188055e-06,0.20971451691174767,0.8655570106846946,1.3245787620544434,0.15809741616249084,0.8419025540351868,0.2669340670108795,0.6881689429283142
indy_20160630_01,indy,5,1,0.0009,0.8976851194220112,1.186729182090078,2.8763842582702637,0.6623677611351013,0.3376307189464569,0.8147232532501221,0.27333834767341614
indy_20160630_01,indy,5,2,0.000894459753267812,0.5944150785836054,1.3147606679371424,1.9280112981796265,0.4324147403240204,0.5675842761993408,0.5770817995071411,0.4865618050098419
indy_20160630_01,indy,5,3,0.0008779754323328191,0.4442445276760423,1.2710125318595342,2.068769693374634,0.3346448838710785,0.6653538942337036,0.4883727729320526,0.5652310848236084
indy_20160630_01,indy,5,4,0.0008509529358847655,0.38132757212394286,1.4048111289739609,2.4247078895568848,0.2919357419013977,0.708064079284668,0.4505637586116791,0.5986388921737671
indy_20160630_01,indy,5,5,0.0008140576474687264,0.33963167343005846,1.1528842151165009,1.7536154985427856,0.25354307889938354,0.7464560866355896,0.4224332273006439,0.6239218711853027
indy_20160630_01,indy,5,6,0.0007681980515339464,0.3069871026642358,1.1724794719900404,2.1067144870758057,0.225513756275177,0.7744858860969543,0.4136589765548706,0.6314990520477295
indy_20160630_01,indy,5,7,0.0007145033635316129,0.3019851940044307,1.156393634421485,2.160588026046753,0.21904030442237854,0.7809603810310364,0.39952999353408813,0.6440264582633972
indy_20160630_01,indy,5,8,0.0006542957248827961,0.2837490366381426,1.2059583238192968,1.567512035369873,0.20269402861595154,0.7973062992095947,0.3840644955635071,0.6578846573829651
indy_20160630_01,indy,5,9,0.0005890576474687265,0.27329613502745276,1.297927045396396,3.701934576034546,0.19745668768882751,0.8025436401367188,0.39613524079322815,0.6473504304885864
indy_20160630_01,indy,5,10,0.000520395509268104,0.25309343178175686,1.119602388569287,2.218620538711548,0.188994899392128,0.8110040426254272,0.3948433995246887,0.6481388807296753
indy_20160630_01,indy,5,11,0.0004500000000000001,0.24827375105303762,1.099491536617279,1.6442519426345825,0.17802965641021729,0.8219705820083618,0.38739070296287537,0.6547338962554932
indy_20160630_01,indy,5,12,0.00037960449073189633,0.23190192618544994,1.0783884823322296,1.6091119050979614,0.1642996370792389,0.8357003927230835,0.3766945004463196,0.6646263599395752
indy_20160630_01,indy,5,13,0.0003109423525312738,0.23342077480666298,1.1788965633937292,1.7683607339859009,0.16042062640190125,0.8395792245864868,0.3658923804759979,0.6739579439163208
indy_20160630_01,indy,5,14,0.00024570427511720405,0.21524209948862158,0.9540376663208008,1.7257944345474243,0.15842247009277344,0.8415775299072266,0.3700810670852661,0.6703121066093445
indy_20160630_01,indy,5,15,0.0001854966364683872,0.21635288517019596,1.0629843366997582,2.244934558868408,0.1524106115102768,0.8475891351699829,0.3663254976272583,0.6737750172615051
indy_20160630_01,indy,5,16,0.00013180194846605368,0.212658119285557,0.996418473975999,1.6608225107192993,0.15168125927448273,0.8483184576034546,0.3695354461669922,0.6708005666732788
indy_20160630_01,indy,5,17,8.594235253127372e-05,0.20917832807783557,1.0237722439425332,2.8864924907684326,0.1486949473619461,0.8513048887252808,0.3660799264907837,0.6739298105239868
indy_20160630_01,indy,5,18,4.9047064115234504e-05,0.20520703246214153,0.9471740254334041,1.3676468133926392,0.15000930428504944,0.8499906063079834,0.3687404692173004,0.6714861392974854
indy_20160630_01,indy,5,19,2.2024567667180916e-05,0.2013307655237607,0.9142302061830249,1.9680255651474,0.14848026633262634,0.851519763469696,0.36805459856987,0.6721044778823853
indy_20160630_01,indy,5,20,5.540246732188055e-06,0.20508607481550487,0.8979804366827011,1.369828224182129,0.1481325626373291,0.8518675565719604,0.36774277687072754,0.6723957657814026
indy_20170131_02,indy,1,1,0.0009,0.9225056432921858,1.2418283224105835,2.663944959640503,0.6889418363571167,0.3110533356666565,0.8545260429382324,0.2657051682472229
indy_20170131_02,indy,1,2,0.000894459753267812,0.6464137929532039,1.1945747277315926,1.5911234617233276,0.483551949262619,0.5164450407028198,0.5974891185760498,0.4865576922893524
indy_20170131_02,indy,1,3,0.0008779754323328191,0.47846742227477096,1.0457097116638632,1.5306951999664307,0.3549801707267761,0.6450172662734985,0.4761013090610504,0.5908621549606323
indy_20170131_02,indy,1,4,0.0008509529358847655,0.3843375278301233,1.1533370614051819,1.9487237930297852,0.29506367444992065,0.7049342393875122,0.4342150092124939,0.6268560886383057
indy_20170131_02,indy,1,5,0.0008140576474687264,0.31913670257659954,0.9586365994285134,1.4822499752044678,0.24204021692276,0.7579585313796997,0.36666733026504517,0.684908390045166
indy_20170131_02,indy,1,6,0.0007681980515339464,0.2864358159042871,1.1226058602333069,1.6954460144042969,0.22174368798732758,0.7782554626464844,0.356820285320282,0.6933783292770386
indy_20170131_02,indy,1,7,0.0007145033635316129,0.2642650945768069,0.9481613636016846,1.6208163499832153,0.20566819608211517,0.794330358505249,0.3492059111595154,0.6999315023422241
indy_20170131_02,indy,1,8,0.0006542957248827961,0.24375564539518585,1.0368442254907944,1.5195425748825073,0.18720507621765137,0.8127938508987427,0.32586053013801575,0.719978928565979
indy_20170131_02,indy,1,9,0.0005890576474687265,0.2270414009213223,0.934204126105589,1.681390404701233,0.172578826546669,0.8274203538894653,0.32357147336006165,0.7219551801681519
indy_20170131_02,indy,1,10,0.000520395509268104,0.2184165283972111,0.9080284027492299,1.2757139205932617,0.16199594736099243,0.8380029201507568,0.32367241382598877,0.7218540906906128
indy_20170131_02,indy,1,11,0.0004500000000000001,0.2077801995264683,0.79207163698533,1.0568923950195312,0.15473008155822754,0.8452693223953247,0.321114718914032,0.7240644693374634
indy_20170131_02,indy,1,12,0.00037960449073189633,0.20144086380612528,0.8571614272454205,1.161702275276184,0.14648179709911346,0.8535175323486328,0.3276097774505615,0.7184701561927795
indy_20170131_02,indy,1,13,0.0003109423525312738,0.19583525615185968,0.8521931522032794,1.4893237352371216,0.14338146150112152,0.85661780834198,0.32867181301116943,0.7175551652908325
indy_20170131_02,indy,1,14,0.00024570427511720405,0.18729723852083358,0.7921215541222516,1.0814849138259888,0.13810086250305176,0.8618986010551453,0.3210757374763489,0.7240886092185974
indy_20170131_02,indy,1,15,0.0001854966364683872,0.19123515777163586,0.9278092840138603,2.018192768096924,0.13882240653038025,0.8611767292022705,0.32803794741630554,0.7181111574172974
indy_20170131_02,indy,1,16,0.00013180194846605368,0.1836158890723808,0.817446067052729,1.6017504930496216,0.13373278081417084,0.8662666082382202,0.3233630657196045,0.722125232219696
indy_20170131_02,indy,1,17,8.594235253127372e-05,0.18302785490510304,0.8550312133396373,1.116108775138855,0.13092656433582306,0.869072675704956,0.322977751493454,0.7224546074867249
indy_20170131_02,indy,1,18,4.9047064115234504e-05,0.17733035004239972,0.7268278774093179,1.1938849687576294,0.129029780626297,0.8709697127342224,0.31968164443969727,0.7252870798110962
indy_20170131_02,indy,1,19,2.2024567667180916e-05,0.175985771492451,0.7182955040651209,0.9433584809303284,0.12863560020923615,0.8713639974594116,0.31982484459877014,0.7251631021499634
indy_20170131_02,indy,1,20,5.540246732188055e-06,0.17718125983034375,0.7643849358839148,1.29551362991333,0.1285463124513626,0.8714529871940613,0.3199997842311859,0.7250121831893921
indy_20170131_02,indy,2,1,0.0009,0.9130330736940213,1.2892736617256613,2.9047698974609375,0.6747257113456726,0.3252699375152588,0.5797585844993591,0.29094332456588745
indy_20170131_02,indy,2,2,0.000894459753267812,0.6342083161457412,1.2556938283583696,2.1527042388916016,0.48721447587013245,0.5127819180488586,0.4505186676979065,0.44948360323905945
indy_20170131_02,indy,2,3,0.0008779754323328191,0.4895291077220916,1.236581101137049,2.272106647491455,0.360571950674057,0.6394262313842773,0.3393175005912781,0.5840350389480591
indy_20170131_02,indy,2,4,0.0008509529358847655,0.37885948238704764,1.1990654889275045,1.7105112075805664,0.28357556462287903,0.7164233922958374,0.31360796093940735,0.6149065494537354
indy_20170131_02,indy,2,5,0.0008140576474687264,0.308073326577897,1.109985418179456,1.6429792642593384,0.24225644767284393,0.757742166519165,0.30393198132514954,0.6280046701431274
indy_20170131_02,indy,2,6,0.0007681980515339464,0.27949450813588106,1.0721221846692703,1.7417329549789429,0.23321253061294556,0.7667862176895142,0.28042492270469666,0.6554505825042725
indy_20170131_02,indy,2,7,0.0007145033635316129,0.27417757572611606,1.286072411957909,2.0720016956329346,0.2004309594631195,0.7995681166648865,0.28913724422454834,0.645700216293335
indy_20170131_02,indy,2,8,0.0006542957248827961,0.24215637658414843,0.9183800676289726,1.3946982622146606,0.18533387780189514,0.8146650195121765,0.25927677750587463,0.6821826696395874
indy_20170131_02,indy,2,9,0.0005890576474687265,0.2335690925139048,0.9676584461156059,1.5414016246795654,0.17669746279716492,0.823302149772644,0.2791776955127716,0.656592071056366
indy_20170131_02,indy,2,10,0.000520395509268104,0.2231508082913291,0.9427331440589007,1.5261938571929932,0.1637985110282898,0.8362010717391968,0.265968382358551,0.6735039949417114
indy_20170131_02,indy,2,11,0.0004500000000000001,0.2048671544143179,0.8198318761937758,1.3052898645401,0.16379009187221527,0.8362089991569519,0.28043854236602783,0.6560546159744263
indy_20170131_02,indy,2,12,0.00037960449073189633,0.2028441772641052,0.8471757418969098,1.3150554895401,0.15274012088775635,0.8472589254379272,0.2631571292877197,0.6766366958618164
indy_20170131_02,indy,2,13,0.0003109423525312738,0.198183156868476,0.8510008419261259,1.211723804473877,0.1476208120584488,0.8523783683776855,0.2656584084033966,0.6736487150192261
indy_20170131_02,indy,2,14,0.00024570427511720405,0.19318518483735736,0.900653015164768,1.3288706541061401,0.14473392069339752,0.855265736579895,0.26888197660446167,0.6693369150161743
indy_20170131_02,indy,2,15,0.0001854966364683872,0.1937159265383659,0.8279431006487679,1.1624155044555664,0.13830584287643433,0.8616935610771179,0.25370293855667114,0.6884636878967285
indy_20170131_02,indy,2,16,0.00013180194846605368,0.17960345528212662,0.7061176264987272,1.1124658584594727,0.13476964831352234,0.8652295470237732,0.25425174832344055,0.687376081943512
indy_20170131_02,indy,2,17,8.594235253127372e-05,0.18062953420734176,0.7156787514686584,1.0481728315353394,0.13101255893707275,0.868986964225769,0.2495519518852234,0.6934912204742432
indy_20170131_02,indy,2,18,4.9047064115234504e-05,0.1811101645323334,0.7003091223099652,0.9609130620956421,0.13042664527893066,0.8695725202560425,0.2495732456445694,0.6935062408447266
indy_20170131_02,indy,2,19,2.2024567667180916e-05,0.17651698140899416,0.6975491152090185,0.9535755515098572,0.13103193044662476,0.8689672350883484,0.25137999653816223,0.6912436485290527
indy_20170131_02,indy,2,20,5.540246732188055e-06,0.17688737813604632,0.7169834024765912,0.882658839225769,0.13102541863918304,0.8689740896224976,0.2511340379714966,0.6915521621704102
indy_20170131_02,indy,3,1,0.0009,0.9106127054371074,1.3274879771120407,3.670393705368042,0.6708711385726929,0.3291246294975281,0.7209337949752808,0.2772018611431122
indy_20170131_02,indy,3,2,0.000894459753267812,0.625832578868902,1.0970709078452165,1.7346081733703613,0.45807066559791565,0.5419259071350098,0.5177040100097656,0.4792898893356323
indy_20170131_02,indy,3,3,0.0008779754323328191,0.46400851276394106,1.0340526314342724,1.8669943809509277,0.34599772095680237,0.6540006995201111,0.4076562523841858,0.5889879465103149
indy_20170131_02,indy,3,4,0.0008509529358847655,0.3692290883200766,0.9956920427434585,1.3130682706832886,0.2769280970096588,0.7230706214904785,0.3446417450904846,0.6533150672912598
indy_20170131_02,indy,3,5,0.0008140576474687264,0.31989866494851205,1.1456998551593107,2.5136003494262695,0.23882313072681427,0.7611757516860962,0.3221076726913452,0.6766903400421143
indy_20170131_02,indy,3,6,0.0007681980515339464,0.27688305778824407,0.9620084376896129,1.2988364696502686,0.2200412154197693,0.7799572944641113,0.3132544457912445,0.6848680973052979
indy_20170131_02,indy,3,7,0.0007145033635316129,0.2610904294979876,0.9763881704386543,1.6956768035888672,0.20153112709522247,0.7984681129455566,0.3057430386543274,0.6929976940155029
indy_20170131_02,indy,3,8,0.0006542957248827961,0.24560384863050677,1.0485506653785706,1.7506771087646484,0.1836925446987152,0.8163065910339355,0.2973470389842987,0.7014265060424805
indy_20170131_02,indy,3,9,0.0005890576474687265,0.22736890021829945,0.9544957315220552,1.505545735359192,0.17654572427272797,0.8234533071517944,0.3074764609336853,0.6911170482635498
indy_20170131_02,indy,3,10,0.000520395509268104,0.21839796343139223,0.9125314284773434,1.1595488786697388,0.16513456404209137,0.8348646759986877,0.2949064075946808,0.7037971615791321
indy_20170131_02,indy,3,11,0.0004500000000000001,0.20661981831784892,0.8658247625126558,1.4054710865020752,0.16085006296634674,0.8391491174697876,0.2897888422012329,0.7094903588294983
indy_20170131_02,indy,3,12,0.00037960449073189633,0.2059277011280204,0.7887120983179878,1.1751513481140137,0.14871227741241455,0.8512869477272034,0.28177279233932495,0.7172102928161621
indy_20170131_02,indy,3,13,0.0003109423525312738,0.19843406116073706,0.8695064257172977,1.5518592596054077,0.1434369832277298,0.8565620183944702,0.2784503400325775,0.7201367616653442
indy_20170131_02,indy,3,14,0.00024570427511720405,0.1893776376429651,0.796107201015248,1.4280465841293335,0.13644176721572876,0.8635575771331787,0.2740759551525116,0.7247730493545532
indy_20170131_02,indy,3,15,0.0001854966364683872,0.19089127654885302,0.9337930959813735,1.6527979373931885,0.13947388529777527,0.8605255484580994,0.2810022234916687,0.7177658081054688
indy_20170131_02,indy,3,16,0.00013180194846605368,0.18515331767272108,0.7593080857220817,1.2319515943527222,0.13323986530303955,0.8667596578598022,0.2777753174304962,0.7210490703582764
indy_20170131_02,indy,3,17,8.594235253127372e-05,0.18265871022736813,0.8226478730931002,1.249210238456726,0.1329077184200287,0.8670917749404907,0.27727362513542175,0.7215891480445862
indy_20170131_02,indy,3,18,4.9047064115234504e-05,0.18128962180418726,0.7527490223155302,1.197906732559204,0.131540447473526,0.8684591054916382,0.2780328094959259,0.7206384539604187
indy_20170131_02,indy,3,19,2.2024567667180916e-05,0.1849685946372216,0.8112154848435346,1.1039968729019165,0.130291149020195,0.8697080612182617,0.2768731117248535,0.7218277454376221
indy_20170131_02,indy,3,20,5.540246732188055e-06,0.18005384929283644,0.7471484576954561,1.2843279838562012,0.13009293377399445,0.8699067831039429,0.27680137753486633,0.7218891382217407
indy_20170131_02,indy,4,1,0.0009,0.9035981022467662,1.1833673540283651,3.45762038230896,0.6611048579216003,0.33889222145080566,0.5970015525817871,0.3265075981616974
indy_20170131_02,indy,4,2,0.000894459753267812,0.6156519440006953,1.075072674190297,1.463087797164917,0.46672627329826355,0.5332705974578857,0.45360085368156433,0.48514989018440247
indy_20170131_02,indy,4,3,0.0008779754323328191,0.4624485270756575,1.0712093781022465,1.7334496974945068,0.3498576581478119,0.6501408815383911,0.3863793611526489,0.5580891370773315
indy_20170131_02,indy,4,4,0.0008509529358847655,0.37981379040680885,1.1717595282722921,1.3784462213516235,0.2760264277458191,0.723972499370575,0.35053694248199463,0.5971510410308838
indy_20170131_02,indy,4,5,0.0008140576474687264,0.3220608669067822,1.073774162460776,1.7216275930404663,0.2515040934085846,0.7484946250915527,0.3356334865093231,0.6128749847412109
indy_20170131_02,indy,4,6,0.0007681980515339464,0.28187455208710377,1.043808621518752,1.4901745319366455,0.2187901735305786,0.781208872795105,0.3198179304599762,0.6322517395019531
indy_20170131_02,indy,4,7,0.0007145033635316129,0.2638460954379786,0.9878275955424589,1.9443798065185547,0.20850232243537903,0.7914970517158508,0.31987425684928894,0.6331148743629456
indy_20170131_02,indy,4,8,0.0006542957248827961,0.24195755452139842,1.0198851052452536,1.5299115180969238,0.18748873472213745,0.8125102519989014,0.2986513674259186,0.6550315618515015
indy_20170131_02,indy,4,9,0.0005890576474687265,0.2299326849572101,1.019934710334329,1.6078799962997437,0.16904808580875397,0.8309515714645386,0.2967744767665863,0.6570364236831665
indy_20170131_02,indy,4,10,0.000520395509268104,0.22480786338098144,1.010118793038761,1.490199327468872,0.16745951771736145,0.8325395584106445,0.3062809407711029,0.6460026502609253
indy_20170131_02,indy,4,11,0.0004500000000000001,0.20816673600866623,0.9678987860679626,1.4151946306228638,0.16546586155891418,0.8345335721969604,0.31004294753074646,0.6419060230255127
indy_20170131_02,indy,4,12,0.00037960449073189633,0.20858423755770242,1.1136717761264128,1.626166582107544,0.15393179655075073,0.846067488193512,0.2960999011993408,0.6578611135482788
indy_20170131_02,indy,4,13,0.0003109423525312738,0.20527348832650963,0.9645952266805312,1.2557307481765747,0.14321967959403992,0.8567798137664795,0.29412245750427246,0.661176323890686
indy_20170131_02,indy,4,14,0.00024570427511720405,0.19255608194231993,0.8063261473880095,1.0234848260879517,0.1390431523323059,0.860956072807312,0.28864774107933044,0.6670013666152954
indy_20170131_02,indy,4,15,0.0001854966364683872,0.1882570010161207,0.8678642967168022,1.3486067056655884,0.1383594572544098,0.8616399765014648,0.2914394736289978,0.6626119613647461
indy_20170131_02,indy,4,16,0.00013180194846605368,0.1835740772197908,0.7971885099130518,1.260611891746521,0.1343020498752594,0.865696907043457,0.2873600721359253,0.6677098274230957
indy_20170131_02,indy,4,17,8.594235253127372e-05,0.17805413518190946,0.7094714466263267,1.2539067268371582,0.13273745775222778,0.8672618269920349,0.28575554490089417,0.6695984601974487
indy_20170131_02,indy,4,18,4.9047064115234504e-05,0.17760274285269095,0.7232223696568433,1.0520566701889038,0.1316324770450592,0.8683668375015259,0.28595179319381714,0.6694368124008179
indy_20170131_02,indy,4,19,2.2024567667180916e-05,0.17855968197904643,0.7271448864656336,1.3876562118530273,0.13057376444339752,0.8694257736206055,0.2843354344367981,0.671252965927124
indy_20170131_02,indy,4,20,5.540246732188055e-06,0.1741661094169441,0.6822079770705279,0.8135965466499329,0.1304265409708023,0.8695727586746216,0.284261554479599,0.6712672710418701
indy_20170131_02,indy,5,1,0.0009,0.9189485629034948,1.208407395026263,3.063952922821045,0.6760075092315674,0.3239881992340088,0.746909499168396,0.27583685517311096
indy_20170131_02,indy,5,2,0.000894459753267812,0.6246445827921735,1.0195354433620678,1.4535009860992432,0.4604606628417969,0.5395366549491882,0.5269890427589417,0.49024486541748047
indy_20170131_02,indy,5,3,0.0008779754323328191,0.4719199363453479,1.056789030047024,2.2310519218444824,0.34499165415763855,0.6550065279006958,0.4300106465816498,0.5807589888572693
indy_20170131_02,indy,5,4,0.0008509529358847655,0.3673352180459077,1.148572630742017,1.961590051651001,0.28588488698005676,0.7141132950782776,0.37820127606391907,0.627749502658844
indy_20170131_02,indy,5,5,0.0008140576474687264,0.3175417770860316,1.161800040918238,1.8507071733474731,0.23793092370033264,0.7620674967765808,0.34818464517593384,0.6555001735687256
indy_20170131_02,indy,5,6,0.0007681980515339464,0.27797762722154207,1.0481362167526693,1.6532248258590698,0.2237422615289688,0.7762560844421387,0.3285970985889435,0.6745240092277527
indy_20170131_02,indy,5,7,0.0007145033635316129,0.2616824517021828,1.11484773720012,1.9480074644088745,0.19578728079795837,0.8042120337486267,0.3232278823852539,0.6792489290237427
indy_20170131_02,indy,5,8,0.0006542957248827961,0.24556013832646834,0.9930856157751644,1.8034424781799316,0.1864352971315384,0.813563883304596,0.32513293623924255,0.6768890619277954
indy_20170131_02,indy,5,9,0.0005890576474687265,0.2272653775775357,0.8801680347498726,1.1538150310516357,0.16715140640735626,0.8328477144241333,0.31393998861312866,0.6889294385910034
indy_20170131_02,indy,5,10,0.000520395509268104,0.2275849131192965,0.9155108402757084,1.136948585510254,0.16184693574905396,0.8381524085998535,0.3150341212749481,0.6879913806915283
indy_20170131_02,indy,5,11,0.0004500000000000001,0.20923058560943303,0.9941209168995128,1.2575119733810425,0.14682428538799286,0.8531746864318848,0.30638086795806885,0.6978347301483154
indy_20170131_02,indy,5,12,0.00037960449073189633,0.2013490760948839,0.8360741909812478,1.090287208557129,0.14300505816936493,0.8569940328598022,0.312320739030838,0.690240204334259
indy_20170131_02,indy,5,13,0.0003109423525312738,0.19773986462456516,0.8884224225493038,1.4831290245056152,0.14037226140499115,0.8596270084381104,0.3051862418651581,0.6977569460868835
indy_20170131_02,indy,5,14,0.00024570427511720405,0.1860608144293103,0.7863470245810116,1.1368255615234375,0.13354219496250153,0.8664569854736328,0.31539660692214966,0.687208354473114
indy_20170131_02,indy,5,15,0.0001854966364683872,0.18459192823288562,0.8000618780360502,0.9925101399421692,0.13270896673202515,0.8672904968261719,0.3124796152114868,0.6898449659347534
indy_20170131_02,indy,5,16,0.00013180194846605368,0.182668865147648,0.7621473389513352,1.0179277658462524,0.12886126339435577,0.8711379766464233,0.3135421872138977,0.6887927055358887
indy_20170131_02,indy,5,17,8.594235253127372e-05,0.17557610953344574,0.7899590590420891,1.2474451065063477,0.12726329267024994,0.8727359175682068,0.3135480582714081,0.6890032291412354
indy_20170131_02,indy,5,18,4.9047064115234504e-05,0.18278597096382063,0.8105575863052817,1.289147973060608,0.12689778208732605,0.8731017112731934,0.31496524810791016,0.6874301433563232
indy_20170131_02,indy,5,19,2.2024567667180916e-05,0.17240195805607716,0.7037396395907682,0.9460328817367554,0.1266058087348938,0.8733934164047241,0.3147648274898529,0.6876563429832458
indy_20170131_02,indy,5,20,5.540246732188055e-06,0.16694812128343914,0.6807750323239494,0.7912915349006653,0.12651225924491882,0.873487114906311,0.3146001398563385,0.6878229975700378
loco_20170210_03,loco,1,1,0.0009,0.9162016691922636,1.168398822608747,2.9765403270721436,0.7235002517700195,0.27649152278900146,1.023314118385315,0.17026102542877197
loco_20170210_03,loco,1,2,0.000894459753267812,0.6598611672200531,0.9718260294512698,1.52149498462677,0.518193781375885,0.4818010628223419,0.781897246837616,0.3565655052661896
loco_20170210_03,loco,1,3,0.0008779754323328191,0.5098961797090902,1.3292057200482017,2.072690010070801,0.40842172503471375,0.5915748476982117,0.6459147930145264,0.4708472788333893
loco_20170210_03,loco,1,4,0.0008509529358847655,0.4238265045823223,1.406019367669758,2.357724666595459,0.3298918604850769,0.6701047420501709,0.6184675693511963,0.48969119787216187
loco_20170210_03,loco,1,5,0.0008140576474687264,0.3855713297818246,1.2816992590301914,2.4785852432250977,0.3078722357749939,0.6921247243881226,0.6009130477905273,0.5038914084434509
loco_20170210_03,loco,1,6,0.0007681980515339464,0.3453373637866256,1.2559748605677956,1.6692748069763184,0.2943582236766815,0.7056398391723633,0.6114049553871155,0.49108389019966125
loco_20170210_03,loco,1,7,0.0007145033635316129,0.3329237614904003,1.4692457255564237,2.16269588470459,0.2427881360054016,0.7572101354598999,0.5451805591583252,0.5516866445541382
loco_20170210_03,loco,1,8,0.0006542957248827961,0.2975322329312374,1.1316838233094466,1.9822306632995605,0.22661492228507996,0.7733825445175171,0.5463876128196716,0.5513241291046143
loco_20170210_03,loco,1,9,0.0005890576474687265,0.28840778812299867,1.2329691209291156,1.7506135702133179,0.2342338263988495,0.7657653093338013,0.5908530950546265,0.5122267007827759
loco_20170210_03,loco,1,10,0.000520395509268104,0.2767469245702961,1.2638677421369051,2.118743419647217,0.2316337376832962,0.7683645486831665,0.5876122117042542,0.5110429525375366
loco_20170210_03,loco,1,11,0.0004500000000000001,0.273200599493433,1.082882322763142,1.5221991539001465,0.23238901793956757,0.7676093578338623,0.5943269729614258,0.510391354560852
loco_20170210_03,loco,1,12,0.00037960449073189633,0.2728128065265955,1.3288268321438839,2.4586341381073,0.19061507284641266,0.809383749961853,0.5506522059440613,0.5449907779693604
loco_20170210_03,loco,1,13,0.0003109423525312738,0.25022631928349237,0.9793997061880011,1.6354029178619385,0.18321512639522552,0.8167839050292969,0.5376224517822266,0.558091402053833
loco_20170210_03,loco,1,14,0.00024570427511720405,0.23668719211541128,0.9821012929866189,1.5387418270111084,0.1827167570590973,0.8172822594642639,0.5587545037269592,0.5389956831932068
loco_20170210_03,loco,1,15,0.0001854966364683872,0.2434391508548856,0.9512321352958679,1.5852863788604736,0.1722690910100937,0.8277296423912048,0.5446579456329346,0.5508476495742798
