model,seed,fold,epoch,optimization_loss,train_loss,train_accuracy,validation_loss,validation_accuracy
tiny_eegnet,43,5,18,0.660535662192998,0.6540487019095834,0.6417322834645669,0.6538508322931105,0.6451612903225806
tiny_eegnet,43,5,19,0.6534465612388971,0.6499566055658296,0.6496062992125984,0.6519355466288905,0.6774193548387096
tiny_eegnet,43,5,20,0.6553999622037091,0.6463538793128306,0.6338582677165354,0.6538312665877803,0.6451612903225806
tiny_eegnet,44,1,1,0.725199179989951,0.7015377907525926,0.49603174603174605,0.6988721787929535,0.5
tiny_eegnet,44,1,2,0.7032349147493877,0.698242982228597,0.49603174603174605,0.6941604316234589,0.5
tiny_eegnet,44,1,3,0.7011518506776719,0.6947939887879386,0.49603174603174605,0.6898638010025024,0.5
tiny_eegnet,44,1,4,0.6972438437598092,0.6914809090750558,0.5158730158730159,0.6848510205745697,0.515625
tiny_eegnet,44,1,5,0.6913291367273482,0.6888325403607081,0.5317460317460317,0.6813696324825287,0.546875
tiny_eegnet,44,1,6,0.6852608682617308,0.6866642482697017,0.5634920634920635,0.6787326633930206,0.546875
tiny_eegnet,44,1,7,0.694243536109016,0.6844179062616258,0.5634920634920635,0.6771863102912903,0.578125
tiny_eegnet,44,1,8,0.6781187010189843,0.6819113701108902,0.5555555555555556,0.6754989624023438,0.59375
tiny_eegnet,44,1,9,0.6819243960910373,0.6804289287990994,0.5674603174603174,0.6738453209400177,0.59375
tiny_eegnet,44,1,10,0.687943625071692,0.6793347161913675,0.5833333333333334,0.673422247171402,0.59375
tiny_eegnet,44,1,11,0.6807969354447865,0.6773693826463487,0.5912698412698413,0.671842634677887,0.65625
tiny_eegnet,44,1,12,0.6749988359118265,0.6753671964009603,0.5992063492063492,0.6716826856136322,0.671875
tiny_eegnet,44,1,13,0.6773251862753005,0.6737375335087852,0.6031746031746031,0.6725082099437714,0.65625
tiny_eegnet,44,1,14,0.6885877999048384,0.6722670736766997,0.5992063492063492,0.6720028221607208,0.65625
tiny_eegnet,44,1,15,0.6753830711046854,0.6712761682177347,0.5952380952380952,0.6727800071239471,0.65625
tiny_eegnet,44,1,16,0.6770661388124738,0.6697581684778607,0.6111111111111112,0.671147882938385,0.65625
tiny_eegnet,44,1,17,0.674014599550338,0.6680625582498217,0.5992063492063492,0.6710692048072815,0.671875
tiny_eegnet,44,1,18,0.6768083856219337,0.666767021966359,0.6031746031746031,0.6712512373924255,0.65625
tiny_eegnet,44,1,19,0.6820596920119392,0.665121350969587,0.6150793650793651,0.6729902029037476,0.59375
tiny_eegnet,44,1,20,0.6806635572796776,0.663696183098687,0.623015873015873,0.6728611290454865,0.625
tiny_eegnet,44,2,1,0.7064705623520745,0.6920887477814205,0.5,0.69137042760849,0.5
tiny_eegnet,44,2,2,0.700904629533253,0.6899481198144337,0.5515873015873016,0.6969209909439087,0.515625
tiny_eegnet,44,2,3,0.6871784121271164,0.687932014465332,0.5634920634920635,0.6938472390174866,0.5
tiny_eegnet,44,2,4,0.6863995487727816,0.6848804231673952,0.5714285714285714,0.6819772124290466,0.53125
tiny_eegnet,44,2,5,0.6922198524550786,0.6826244914342486,0.5634920634920635,0.680418461561203,0.578125
tiny_eegnet,44,2,6,0.6922268810726347,0.6796770852709574,0.5793650793650794,0.6683275699615479,0.515625
tiny_eegnet,44,2,7,0.690908532294016,0.6784281125144352,0.5714285714285714,0.6590296924114227,0.65625
tiny_eegnet,44,2,8,0.6967926857963441,0.6772377377464658,0.5714285714285714,0.6602326333522797,0.6875
tiny_eegnet,44,2,9,0.6779057714674208,0.6752532171824622,0.5753968253968254,0.6640602648258209,0.640625
tiny_eegnet,44,2,10,0.6788989825854226,0.6731839482746427,0.5873015873015873,0.6662259995937347,0.59375
tiny_eegnet,44,2,11,0.6752642913470193,0.6721801227993436,0.5753968253968254,0.6697494983673096,0.546875
tiny_eegnet,44,2,12,0.6763464997685145,0.669401448870462,0.5793650793650794,0.6619670689105988,0.609375
tiny_eegnet,44,2,13,0.672744751922668,0.6684493715800937,0.5992063492063492,0.6447027921676636,0.671875
tiny_eegnet,44,2,14,0.6715317955092778,0.6656127278766935,0.6111111111111112,0.6510442197322845,0.6875
tiny_eegnet,44,2,15,0.6718664528831603,0.662523072863382,0.6111111111111112,0.6540200710296631,0.671875
tiny_eegnet,44,2,16,0.6711874736679925,0.660502380794949,0.6031746031746031,0.6560916304588318,0.640625
tiny_eegnet,44,2,17,0.676764274400378,0.6600935951111808,0.5912698412698413,0.6575047373771667,0.609375
tiny_eegnet,44,2,18,0.6603954349245343,0.6579335000779893,0.5992063492063492,0.6540504097938538,0.625
tiny_eegnet,44,2,19,0.6634511067753747,0.6558804436335488,0.6111111111111112,0.648766279220581,0.65625
tiny_eegnet,44,2,20,0.6692286654124184,0.6552361382378472,0.626984126984127,0.6384108662605286,0.671875
tiny_eegnet,44,3,1,0.7187582852812152,0.695216846089118,0.48221343873517786,0.6950289711119637,0.5396825396825397
tiny_eegnet,44,3,2,0.7046786339386649,0.6907522706646222,0.5217391304347826,0.6997344304644872,0.5079365079365079
tiny_eegnet,44,3,3,0.6892611466848804,0.6864535667208344,0.5375494071146245,0.7069649166531033,0.4444444444444444
tiny_eegnet,44,3,4,0.682218137465918,0.6823093957109414,0.5731225296442688,0.7095422896127852,0.42857142857142855
tiny_eegnet,44,3,5,0.6984680646021847,0.6804843947821455,0.549407114624506,0.704344219631619,0.49206349206349204
tiny_eegnet,44,3,6,0.6987118883566423,0.6790155177059852,0.5770750988142292,0.7019667246985057,0.47619047619047616
tiny_eegnet,44,3,7,0.6933661230467996,0.6761644989134294,0.6007905138339921,0.7035847921220083,0.49206349206349204
tiny_eegnet,44,3,8,0.6809645848783109,0.6737158779099054,0.6007905138339921,0.7090736268058656,0.42857142857142855
tiny_eegnet,44,3,9,0.6770986686110968,0.6724213988413452,0.5928853754940712,0.7080807156032987,0.4444444444444444
tiny_eegnet,44,3,10,0.68149112806961,0.6706641200974054,0.6047430830039525,0.7065661899627201,0.42857142857142855
tiny_eegnet,44,3,11,0.6731639186384178,0.6689353234211918,0.6126482213438735,0.7102735912989057,0.42857142857142855
tiny_eegnet,44,3,12,0.6814861215150403,0.6674316918897063,0.616600790513834,0.7086140768868583,0.47619047619047616
tiny_eegnet,44,3,13,0.6766559481620789,0.6664704937237524,0.6245059288537549,0.7038167317708334,0.4603174603174603
tiny_eegnet,44,3,14,0.6695374337580835,0.6644772842467538,0.6284584980237155,0.7047526344420418,0.47619047619047616
tiny_eegnet,44,3,15,0.6687745352978763,0.6622452566275012,0.6403162055335968,0.7058941069103423,0.4603174603174603
tiny_eegnet,44,3,16,0.6656435730429034,0.6598965942624058,0.6442687747035574,0.711049064757332,0.4444444444444444
tiny_eegnet,44,3,17,0.6676553271033547,0.6583371972849247,0.6324110671936759,0.7119847252255395,0.42857142857142855
tiny_eegnet,44,3,18,0.6659439964727922,0.6555660157335605,0.6482213438735178,0.7096514626154824,0.4603174603174603
tiny_eegnet,44,3,19,0.6624050352413192,0.6539152168002524,0.6561264822134387,0.710790301126147,0.4444444444444444
tiny_eegnet,44,3,20,0.6469194144599523,0.6509924651134626,0.6561264822134387,0.7129825713142516,0.4603174603174603
tiny_eegnet,44,4,1,0.7123390311309,0.7019423232248179,0.5019762845849802,0.7002541981046162,0.5079365079365079
tiny_eegnet,44,4,2,0.6917389174223888,0.6981493908426036,0.5019762845849802,0.7014732360839844,0.5079365079365079
tiny_eegnet,44,4,3,0.6939558085245577,0.6927003445832626,0.5059288537549407,0.7034767090328156,0.5079365079365079
tiny_eegnet,44,4,4,0.6881241404963105,0.6863327478702832,0.541501976284585,0.7069136907183935,0.4603174603174603
tiny_eegnet,44,4,5,0.6829122140002345,0.6805900302329082,0.5573122529644269,0.7097716255793496,0.47619047619047616
tiny_eegnet,44,4,6,0.6846609518462019,0.6767626901860294,0.5691699604743083,0.7061890193394252,0.5396825396825397
tiny_eegnet,44,4,7,0.6758062764118783,0.6724019333307922,0.5691699604743083,0.7155216156490265,0.5238095238095238
tiny_eegnet,44,4,8,0.6807984337505144,0.6695252143347217,0.5770750988142292,0.7134111192491319,0.5396825396825397
tiny_eegnet,44,4,9,0.6676853980000311,0.6672344660099316,0.5810276679841897,0.7111293247767857,0.5714285714285714
tiny_eegnet,44,4,10,0.6625400063077451,0.6637239041535751,0.5889328063241107,0.7125386737641835,0.5555555555555556
tiny_eegnet,44,4,11,0.6764723503071329,0.6612849782106904,0.6086956521739131,0.7121209946889726,0.5238095238095238
tiny_eegnet,44,4,12,0.6620365772322704,0.6580982509809049,0.6086956521739131,0.7166641477554564,0.5396825396825397
tiny_eegnet,44,4,13,0.6722647983566103,0.6561700722916796,0.6205533596837944,0.7261703127906436,0.5714285714285714
tiny_eegnet,44,4,14,0.6674373632834363,0.6519841280850497,0.6284584980237155,0.7164804367792039,0.5079365079365079
tiny_eegnet,44,4,15,0.6465602300383828,0.6483792467079615,0.6403162055335968,0.7106985061887711,0.5238095238095238
tiny_eegnet,44,4,16,0.6589624657932478,0.6435493876340361,0.6442687747035574,0.7122997102283296,0.5238095238095238
tiny_eegnet,44,4,17,0.6591185463275834,0.6421376556275862,0.6442687747035574,0.7256447020031157,0.5238095238095238
tiny_eegnet,44,4,18,0.6425343179420049,0.6390508041080278,0.6600790513833992,0.7216376350039527,0.5238095238095238
tiny_eegnet,44,4,19,0.6515673775917927,0.6362917677687091,0.6600790513833992,0.7102278149317182,0.5079365079365079
tiny_eegnet,44,4,20,0.6468786022408678,0.6315848007503706,0.6719367588932806,0.7107992626371837,0.5396825396825397
tiny_eegnet,44,5,1,0.717087527898353,0.6945908614030973,0.48031496062992124,0.7017090397496377,0.46774193548387094
tiny_eegnet,44,5,2,0.7095469982605281,0.6928545133335384,0.46062992125984253,0.6998062441425938,0.3548387096774194
tiny_eegnet,44,5,3,0.694025281376726,0.689883870402659,0.5511811023622047,0.6986101827313823,0.4838709677419355
tiny_eegnet,44,5,4,0.6910336416537367,0.6861159181970311,0.5511811023622047,0.7009236735682334,0.46774193548387094
tiny_eegnet,44,5,5,0.6829846736014359,0.6818925376952164,0.5590551181102362,0.7079903694891161,0.4838709677419355
tiny_eegnet,44,5,6,0.6769580808211499,0.6789937056894377,0.562992125984252,0.7216208058018838,0.45161290322580644
tiny_eegnet,44,5,7,0.6764297616763377,0.6759416850533072,0.5669291338582677,0.7263154675883632,0.5
tiny_eegnet,44,5,8,0.6596436026528125,0.6736476252398153,0.562992125984252,0.7309620764947706,0.5161290322580645
tiny_eegnet,44,5,9,0.6703901333133067,0.671617748230461,0.5708661417322834,0.731799433308263,0.5
tiny_eegnet,44,5,10,0.672024093744323,0.6696321607574703,0.5748031496062992,0.7306318590717931,0.5161290322580645
tiny_eegnet,44,5,11,0.6678660305466239,0.6674904560479592,0.594488188976378,0.7255211799375473,0.5483870967741935
tiny_eegnet,44,5,12,0.6794596544400914,0.6656614288570374,0.594488188976378,0.7237323022657826,0.532258064516129
tiny_eegnet,44,5,13,0.6678085754236837,0.6643226052832416,0.6062992125984252,0.7231573289440524,0.5483870967741935
tiny_eegnet,44,5,14,0.6732823182278731,0.6631500889935832,0.5984251968503937,0.7233349892400927,0.5483870967741935
tiny_eegnet,44,5,15,0.6597028858079685,0.6608719938383327,0.5984251968503937,0.7303011494298135,0.5645161290322581
tiny_eegnet,44,5,16,0.6660606987833038,0.6579781104260543,0.6141732283464567,0.730103031281502,0.5806451612903226
tiny_eegnet,44,5,17,0.6668929542143514,0.6562837465541569,0.610236220472441,0.7319884454050372,0.5806451612903226
tiny_eegnet,44,5,18,0.6664405038037639,0.6543968005443183,0.6181102362204725,0.7291658155379757,0.5806451612903226
tiny_eegnet,44,5,19,0.6577910053448415,0.6530111868550458,0.6377952755905512,0.7240513524701518,0.5967741935483871
tiny_eegnet,44,5,20,0.6493042637044051,0.6515902646883266,0.6377952755905512,0.7324882938015845,0.5645161290322581
