config_label,seed,epoch,optimization_loss,train_loss,train_r2,validation_loss,validation_r2
stable64,43,11,0.14210259180741022,0.15473046898841858,0.8452770113945007,0.3777439296245575,0.6423081159591675
stable64,43,12,0.13662599613002482,0.15066403150558472,0.8493379354476929,0.3771902024745941,0.6440911293029785
stable64,43,13,0.13170163148668254,0.14770936965942383,0.8522970080375671,0.3767939507961273,0.6446297764778137
stable64,43,14,0.1281662843091376,0.14506474137306213,0.8549400568008423,0.37116312980651855,0.6489729881286621
stable64,43,15,0.12567380953421795,0.1425134390592575,0.8574905395507812,0.37097296118736267,0.6491535902023315
stable64,43,16,0.12203895280825211,0.13973470032215118,0.8602689504623413,0.37846407294273376,0.6442217230796814
stable64,43,17,0.12082992723257482,0.13888196647167206,0.8611236810684204,0.38007357716560364,0.6423148512840271
stable64,43,18,0.11822349387660656,0.1375245749950409,0.8624803423881531,0.37885525822639465,0.6437296867370605
stable64,43,19,0.1182998564652682,0.13667263090610504,0.8633337020874023,0.37539589405059814,0.6463339328765869
stable64,43,20,0.11721554667090943,0.1364637017250061,0.8635421991348267,0.3767029047012329,0.6450072526931763
stable72,42,1,0.4171819668354871,0.327075719833374,0.6728963851928711,0.4487886428833008,0.5634036064147949
stable72,42,2,0.2542241885611408,0.24813523888587952,0.7518479228019714,0.390929639339447,0.6258901357650757
stable72,42,3,0.21895049071952,0.21973861753940582,0.7802469730377197,0.3871740400791168,0.6346415877342224
stable72,42,4,0.19858803143303932,0.20461316406726837,0.7953566312789917,0.3483939468860626,0.6704509258270264
stable72,42,5,0.18358031885469253,0.19074369966983795,0.8092395663261414,0.3747141361236572,0.6489942669868469
stable72,42,6,0.17155199093573312,0.17739032208919525,0.8226048946380615,0.34365206956863403,0.677212119102478
stable72,42,7,0.1640383339581607,0.17404158413410187,0.8259537816047668,0.35993069410324097,0.660712718963623
stable72,42,8,0.15522975777886325,0.1686723381280899,0.8313119411468506,0.3530692756175995,0.6648486852645874
stable72,42,9,0.1495711824051219,0.15991266071796417,0.8400834798812866,0.3593554198741913,0.6629913449287415
stable72,42,10,0.14295077676207693,0.15639641880989075,0.8435962200164795,0.3761928975582123,0.6455458402633667
stable72,42,11,0.1347567306075587,0.15274398028850555,0.8472622632980347,0.3651176393032074,0.6573266983032227
stable72,42,12,0.1323665806311089,0.14942902326583862,0.8505716323852539,0.3577765226364136,0.6641112565994263
stable72,42,13,0.12942417966706107,0.14325864613056183,0.8567441701889038,0.3627853989601135,0.659609317779541
stable72,42,14,0.12476936089245798,0.1400894969701767,0.8599169254302979,0.3774101436138153,0.6479769945144653
stable72,42,15,0.11975817783566929,0.13840873539447784,0.8615939617156982,0.37423890829086304,0.6502580642700195
stable72,42,16,0.11836761144116954,0.13557927310466766,0.8644225597381592,0.3693369925022125,0.6539790630340576
stable72,42,17,0.11563683052457685,0.13370829820632935,0.8662960529327393,0.3750894069671631,0.6496390700340271
stable72,42,18,0.11649598893836574,0.13278469443321228,0.8672208786010742,0.3710622787475586,0.6529688835144043
stable72,42,19,0.11412280322788013,0.1323358714580536,0.8676662445068359,0.37087729573249817,0.6532175540924072
stable72,42,20,0.1132841367756227,0.13211007416248322,0.8678932189941406,0.37116238474845886,0.6531422138214111
stable72,43,1,0.4076271711926599,0.28892311453819275,0.7110692262649536,0.39636191725730896,0.6205686330795288
stable72,43,2,0.25597325258073655,0.25109148025512695,0.7488921284675598,0.37415191531181335,0.6456578373908997
stable72,43,3,0.22190319280363036,0.2222386598587036,0.7777236700057983,0.36157357692718506,0.6584084630012512
stable72,43,4,0.20214383906566058,0.20616520941257477,0.793818473815918,0.35653844475746155,0.6618229150772095
stable72,43,5,0.18652065258431488,0.18977117538452148,0.8102225065231323,0.3618781268596649,0.6585695743560791
stable72,43,6,0.17501380891741256,0.1824091523885727,0.8175769448280334,0.37234604358673096,0.6481007933616638
stable72,43,7,0.16235834939834523,0.17129169404506683,0.828705370426178,0.33791908621788025,0.6803327202796936
stable72,43,8,0.15506807290334296,0.16445092856884003,0.8355484008789062,0.3712913691997528,0.6494068503379822
stable72,43,9,0.14786633533519386,0.16092918813228607,0.8390704393386841,0.35979121923446655,0.6616089344024658
stable72,43,10,0.14183433855406657,0.15738148987293243,0.8426095247268677,0.3712553381919861,0.6494846343994141
stable72,43,11,0.13661206334229284,0.1516105979681015,0.8483847379684448,0.3830641210079193,0.6408494114875793
stable72,43,12,0.13200150098043267,0.14626328647136688,0.853740930557251,0.36782604455947876,0.6545099020004272
stable72,43,13,0.1259243160899587,0.1423715054988861,0.8576339483261108,0.3749549090862274,0.6457955241203308
stable72,43,14,0.12239106898339802,0.14015839993953705,0.8598387241363525,0.3690238893032074,0.6524966359138489
stable72,43,15,0.12053322576169732,0.13654960691928864,0.8634530305862427,0.3639412224292755,0.6553263664245605
stable72,43,16,0.11712612962429422,0.13452740013599396,0.8654760122299194,0.3721368610858917,0.648708701133728
stable72,43,17,0.11621550345647522,0.1332627385854721,0.8667418956756592,0.375297486782074,0.6458855867385864
stable72,43,18,0.11429963491106994,0.132419615983963,0.8675823211669922,0.3736456036567688,0.6481680870056152
stable72,43,19,0.11476501502980055,0.13133330643177032,0.8686679601669312,0.37063169479370117,0.6504600048065186
stable72,43,20,0.11219564779626176,0.13103371858596802,0.8689667582511902,0.3715388774871826,0.6495324373245239
stable72,44,1,0.3995907349687828,0.29532280564308167,0.7046663761138916,0.43714475631713867,0.5897724628448486
stable72,44,2,0.25866476469125255,0.2529134750366211,0.7470654249191284,0.40421685576438904,0.6141762137413025
stable72,44,3,0.22369465564854726,0.22899773716926575,0.7709789276123047,0.40066272020339966,0.6227617263793945
stable72,44,4,0.20324528640281966,0.2073514610528946,0.7926236987113953,0.36831972002983093,0.6524906158447266
stable72,44,5,0.18797534192968535,0.19399163126945496,0.8060012459754944,0.3743676245212555,0.6481579542160034
stable72,44,6,0.17570216800142455,0.19263076782226562,0.8073430061340332,0.3632883131504059,0.6569905281066895
stable72,44,7,0.16490632473622394,0.17883604764938354,0.8211457133293152,0.357138454914093,0.6628774404525757
stable72,44,8,0.15643817777334976,0.17265444993972778,0.8273296356201172,0.371120423078537,0.6517252922058105
stable72,44,9,0.1505064745797407,0.1617651879787445,0.8382371664047241,0.38878756761550903,0.6367701292037964
stable72,44,10,0.14345457020355284,0.15432214736938477,0.8456810712814331,0.3744151294231415,0.6493096947669983
stable72,44,11,0.1395056542920853,0.15264222025871277,0.8473641872406006,0.3672832250595093,0.6548579931259155
stable72,44,12,0.13183517903822914,0.14864647388458252,0.8513529300689697,0.3703693151473999,0.6509923338890076
stable72,44,13,0.12560216350976786,0.14373263716697693,0.8562718033790588,0.3698248863220215,0.6517958641052246
stable72,44,14,0.1224881622595275,0.14079627394676208,0.8592075109481812,0.3784463703632355,0.6447070837020874
stable72,44,15,0.12019337170942784,0.13919448852539062,0.8608090877532959,0.3906351625919342,0.634539008140564
stable72,44,16,0.11838760171160602,0.13586409389972687,0.8641370534896851,0.36991170048713684,0.6514338254928589
stable72,44,17,0.11701398342581136,0.1340690702199936,0.8659360408782959,0.37778306007385254,0.644002377986908
stable72,44,18,0.11496667831336092,0.13323931396007538,0.866765022277832,0.3782889246940613,0.6441477537155151
stable72,44,19,0.11353629728425002,0.13244260847568512,0.8675614595413208,0.38113275170326233,0.6421859264373779
stable72,44,20,0.11450167843426101,0.13206790387630463,0.8679349422454834,0.3790859878063202,0.6437402963638306
stable80,43,1,0.4053091380740172,0.2797011733055115,0.720289945602417,0.4189492166042328,0.6032589077949524
stable80,43,2,0.2498276819252061,0.2392626702785492,0.7607148885726929,0.40421053767204285,0.6175010204315186
stable80,43,3,0.21543762895351554,0.20835742354393005,0.7916131615638733,0.3915167450904846,0.630375862121582
stable80,43,4,0.1935383809066192,0.19378191232681274,0.806195080280304,0.39130276441574097,0.6280162334442139
stable80,43,5,0.1789993147055308,0.18259909749031067,0.8173950910568237,0.4066372513771057,0.6195555925369263
stable80,43,6,0.16604627610986397,0.17117463052272797,0.8288191556930542,0.4112515449523926,0.6136617660522461
stable80,43,7,0.15496568470193237,0.16625642776489258,0.8337322473526001,0.3858696222305298,0.63798588514328
stable80,43,8,0.14925285525503307,0.1686723381280899,0.8313252925872803,0.4551342725753784,0.5700581073760986
stable80,43,9,0.14223213177266003,0.15208935737609863,0.847906231880188,0.403107225894928,0.6246790289878845
stable80,43,10,0.1347013493698982,0.15379992127418518,0.8461928367614746,0.422859251499176,0.6076622009277344
stable80,43,11,0.13096117413283995,0.14219452440738678,0.8578087091445923,0.416907399892807,0.6127525568008423
stable80,43,12,0.12544733827212778,0.13998660445213318,0.8600165843963623,0.4317615032196045,0.6006998419761658
stable80,43,13,0.12097348467148923,0.13617530465126038,0.8638280630111694,0.42202314734458923,0.6077713966369629
stable80,43,14,0.11654811792458997,0.13568294048309326,0.8643194437026978,0.4279496967792511,0.6047942638397217
stable80,43,15,0.11424313449286241,0.13036087155342102,0.8696359395980835,0.4238132834434509,0.6052452325820923
stable80,43,16,0.11045174668032584,0.1280861794948578,0.871912956237793,0.42687129974365234,0.6040652990341187
stable80,43,17,0.11046914800034807,0.12697701156139374,0.8730223178863525,0.4385882616043091,0.5937894582748413
stable80,43,18,0.10825984108768054,0.12608782947063446,0.8739118576049805,0.43293657898902893,0.5993024110794067
stable80,43,19,0.10816541467403672,0.12529294192790985,0.8747040033340454,0.42693302035331726,0.6044002771377563
stable80,43,20,0.1074960274891032,0.12500551342964172,0.8749914169311523,0.4288302958011627,0.6023379564285278
stable88,43,1,0.4032888580835372,0.27628567814826965,0.7237074971199036,0.4374009072780609,0.5869412422180176
stable88,43,2,0.24622477462361056,0.2337038367986679,0.7662681937217712,0.42778924107551575,0.6004178524017334
stable88,43,3,0.2103396033000626,0.2026088535785675,0.7973734140396118,0.3936385214328766,0.6309837698936462
stable88,43,4,0.1902311595160956,0.19213984906673431,0.8078500032424927,0.38397708535194397,0.635255753993988
stable88,43,5,0.17575419690251617,0.1775994449853897,0.8223955631256104,0.3982656002044678,0.625541090965271
stable88,43,6,0.16294462550139802,0.17047731578350067,0.8295170068740845,0.39485225081443787,0.6267541646957397
stable88,43,7,0.1510092618454756,0.1612536609172821,0.8387331962585449,0.3850497007369995,0.6356059312820435
stable88,43,8,0.1457602934589322,0.1560785174369812,0.8439217805862427,0.42092064023017883,0.602756917476654
stable88,43,9,0.1388991245260708,0.14761149883270264,0.8523944616317749,0.4021628201007843,0.6242091655731201
stable88,43,10,0.13021677574722026,0.15059314668178558,0.8493930101394653,0.4088761806488037,0.6190259456634521
stable88,43,11,0.12656039165037056,0.13970030844211578,0.8603042364120483,0.41192007064819336,0.6139275431632996
stable88,43,12,0.12183590355402138,0.1357639878988266,0.8642404079437256,0.4145619571208954,0.6120762825012207
stable88,43,13,0.11633633051675972,0.1337253898382187,0.8662784099578857,0.42230257391929626,0.6071257591247559
stable88,43,14,0.11358381999552383,0.12959522008895874,0.8704037666320801,0.40789303183555603,0.6189117431640625
stable88,43,15,0.11097602070377977,0.12804369628429413,0.8719549179077148,0.4065539240837097,0.6195668578147888
stable88,43,16,0.10761861332577613,0.12478287518024445,0.8752130270004272,0.40650153160095215,0.6203130483627319
stable88,43,17,0.1065239379529985,0.123710036277771,0.8762850761413574,0.4165239930152893,0.6113170385360718
stable88,43,18,0.10459888526657284,0.1228342279791832,0.877159833908081,0.4161500334739685,0.612483561038971
stable88,43,19,0.1051234459943686,0.12208083271980286,0.877916693687439,0.41300326585769653,0.6149578094482422
stable88,43,20,0.10372003818785051,0.12162627279758453,0.8783676028251648,0.41246742010116577,0.6150525808334351
