architecture_name,seed,session,held_month,windows,loss,r2_x,r2_y,r2_mean
candidate_48x48,42,indy_20161027_03,2016-10,259,0.45413482189178467,0.5740498304367065,0.5924731492996216,0.5832614898681641
candidate_48x48,42,indy_20161206_02,2016-12,338,0.7265541553497314,0.3636985421180725,0.14014506340026855,0.25192180275917053
candidate_48x48,42,indy_20161207_02,2016-12,192,0.35206374526023865,0.6724576950073242,0.7787008881568909,0.7255792617797852
candidate_48x48,42,indy_20161212_02,2016-12,250,0.3948417901992798,0.6136106252670288,0.6916924118995667,0.6526515483856201
candidate_48x48,42,indy_20161220_02,2016-12,258,0.5088014602661133,0.5267837643623352,0.5058943033218384,0.5163390636444092
candidate_48x48,42,indy_20160407_02,2016-04,378,0.49461114406585693,0.10783225297927856,0.09576672315597534,0.10179948806762695
candidate_48x48,42,indy_20160411_01,2016-04,446,0.5034484267234802,0.3799329400062561,0.33619630336761475,0.3580646216869354
candidate_48x48,42,indy_20160411_02,2016-04,409,0.4858977794647217,0.35612285137176514,0.24239397048950195,0.29925841093063354
candidate_48x48,42,indy_20160418_01,2016-04,648,0.4691903293132782,0.39361757040023804,0.49569404125213623,0.44465580582618713
candidate_48x48,42,indy_20160419_01,2016-04,232,0.5324657559394836,0.28495025634765625,0.12191307544708252,0.20343166589736938
candidate_48x48,42,indy_20160420_01,2016-04,746,0.457824170589447,0.4936630129814148,0.563805341720581,0.5287342071533203
candidate_48x48,42,indy_20160426_01,2016-04,851,0.4386293590068817,0.45676958560943604,0.5593572854995728,0.5080634355545044
candidate_48x48,42,indy_20160915_01,2016-09,160,0.30087390542030334,0.6878840923309326,0.797817051410675,0.7428505420684814
candidate_48x48,42,indy_20160916_01,2016-09,195,0.27019214630126953,0.7159373760223389,0.776402473449707,0.746169924736023
candidate_48x48,42,indy_20160921_01,2016-09,150,0.4028240442276001,0.7152937054634094,0.7553642988204956,0.7353290319442749
candidate_48x48,42,indy_20160927_04,2016-09,164,0.3139629662036896,0.650780439376831,0.8252267837524414,0.7380036115646362
candidate_48x48,42,indy_20160927_06,2016-09,180,0.4164028763771057,0.5849806070327759,0.7745451927185059,0.6797628998756409
candidate_48x48,42,indy_20160930_02,2016-09,200,0.33772218227386475,0.6657043695449829,0.7355101108551025,0.7006072402000427
candidate_48x48,42,indy_20160930_05,2016-09,173,0.3042908012866974,0.6333941221237183,0.7739729881286621,0.7036835551261902
baseline_64x64,43,indy_20160622_01,2016-06,1194,0.33178359270095825,0.48941880464553833,0.4388779401779175,0.4641483724117279
baseline_64x64,43,indy_20160624_03,2016-06,219,0.35038408637046814,0.5916122198104858,0.6563495993614197,0.6239808797836304
baseline_64x64,43,indy_20160627_01,2016-06,1651,0.4298807680606842,0.5918071269989014,0.6948375701904297,0.6433223485946655
baseline_64x64,43,indy_20160630_01,2016-06,701,1.246705412864685,-0.15271317958831787,-0.12024259567260742,-0.13647788763046265
baseline_64x64,43,indy_20161005_06,2016-10,157,0.3495461046695709,0.6541579961776733,0.7618703842163086,0.708014190196991
baseline_64x64,43,indy_20161006_02,2016-10,221,0.3204352557659149,0.6167359352111816,0.7914345264434814,0.7040852308273315
baseline_64x64,43,indy_20161007_02,2016-10,215,0.3762642741203308,0.555611789226532,0.7804751992225647,0.6680434942245483
baseline_64x64,43,indy_20161011_03,2016-10,306,0.35918381810188293,0.5136677622795105,0.657384991645813,0.5855263471603394
baseline_64x64,43,indy_20161013_03,2016-10,228,1.2729640007019043,-0.014958024024963379,-0.09331083297729492,-0.05413442850112915
baseline_64x64,43,indy_20161014_04,2016-10,229,0.2655929625034332,0.6513279676437378,0.7813520431518555,0.7163400053977966
baseline_64x64,43,indy_20161017_02,2016-10,217,0.5173217058181763,0.63758385181427,0.6416941285133362,0.6396390199661255
baseline_64x64,43,indy_20161024_03,2016-10,206,0.6835629343986511,0.5503946542739868,0.449920117855072,0.500157356262207
baseline_64x64,43,indy_20161025_04,2016-10,222,0.31761425733566284,0.7195144891738892,0.8064459562301636,0.7629802227020264
baseline_64x64,43,indy_20161026_03,2016-10,218,0.35842958092689514,0.6494911313056946,0.7875528335571289,0.7185219526290894
baseline_64x64,43,indy_20161027_03,2016-10,259,0.48455220460891724,0.5996586680412292,0.5311965346336365,0.5654276013374329
baseline_64x64,43,indy_20161206_02,2016-12,338,0.6607662439346313,0.38793331384658813,0.24076694250106812,0.3143501281738281
baseline_64x64,43,indy_20161207_02,2016-12,192,0.3580378592014313,0.6787179112434387,0.7683106660842896,0.7235143184661865
baseline_64x64,43,indy_20161212_02,2016-12,250,0.3639135956764221,0.6258586049079895,0.7268589735031128,0.6763588190078735
baseline_64x64,43,indy_20161220_02,2016-12,258,0.447100967168808,0.5457593202590942,0.5875815153121948,0.5666704177856445
baseline_64x64,43,indy_20160407_02,2016-04,378,0.44424891471862793,0.15664184093475342,0.30754852294921875,0.23209518194198608
baseline_64x64,43,indy_20160411_01,2016-04,446,0.4540349841117859,0.3971523642539978,0.5180410146713257,0.45759668946266174
baseline_64x64,43,indy_20160411_02,2016-04,409,0.44785022735595703,0.3519596457481384,0.46939098834991455,0.4106753170490265
baseline_64x64,43,indy_20160418_01,2016-04,648,0.4724893569946289,0.3724268078804016,0.5347239375114441,0.45357537269592285
baseline_64x64,43,indy_20160419_01,2016-04,232,0.46620839834213257,0.342133104801178,0.3249317407608032,0.3335324227809906
baseline_64x64,43,indy_20160420_01,2016-04,746,0.4916280508041382,0.4314236640930176,0.6129415035247803,0.5221825838088989
baseline_64x64,43,indy_20160426_01,2016-04,851,0.44129177927970886,0.4410596489906311,0.5967612862586975,0.5189104676246643
baseline_64x64,43,indy_20160915_01,2016-09,160,0.2955425977706909,0.6932616233825684,0.8014940023422241,0.7473778128623962
